locus_tag	ftype	length_bp	gene	EC_number	COG	product
PBJFNHEO_00066	CDS	840	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
PBJFNHEO_00067	CDS	888	lacF_1			Lactose transport system permease protein LacF
PBJFNHEO_00068	CDS	1329				hypothetical protein
PBJFNHEO_00069	CDS	1518	ptsG_1	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
PBJFNHEO_00070	CDS	699	nanE_1	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
PBJFNHEO_00071	CDS	552	yjhC_1	1.-.-.-	COG0673	putative oxidoreductase YjhC
PBJFNHEO_00072	CDS	576	yjhC_2	1.-.-.-	COG0673	putative oxidoreductase YjhC
PBJFNHEO_00073	CDS	2094	nanB	3.2.1.18	COG4409	Sialidase B
PBJFNHEO_00074	CDS	834	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
PBJFNHEO_00075	CDS	885	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
PBJFNHEO_00076	CDS	1338				hypothetical protein
PBJFNHEO_00077	CDS	453				hypothetical protein
PBJFNHEO_00078	CDS	96				hypothetical protein
PBJFNHEO_00079	CDS	2913	nanA_2	3.2.1.18	COG4409	Sialidase A
PBJFNHEO_00080	CDS	228				hypothetical protein
PBJFNHEO_00081	CDS	981	axeA	3.1.1.41	COG3458	Cephalosporin-C deacetylase
PBJFNHEO_00082	CDS	2016	recG	3.6.4.12		ATP-dependent DNA helicase RecG
PBJFNHEO_00083	CDS	1104	alr	5.1.1.1	COG0787	Alanine racemase
PBJFNHEO_00084	CDS	369	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
PBJFNHEO_00085	CDS	1032	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
PBJFNHEO_00086	CDS	1032	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
PBJFNHEO_00087	CDS	2514	secA		COG0653	Protein translocase subunit SecA
PBJFNHEO_00088	CDS	288				hypothetical protein
PBJFNHEO_00089	CDS	633	bcrA_1			Bacitracin transport ATP-binding protein BcrA
PBJFNHEO_00090	CDS	642				hypothetical protein
PBJFNHEO_00091	CDS	792				hypothetical protein
PBJFNHEO_00092	CDS	393				hypothetical protein
PBJFNHEO_00093	CDS	852				hypothetical protein
PBJFNHEO_00094	CDS	351				hypothetical protein
PBJFNHEO_00095	CDS	345				hypothetical protein
PBJFNHEO_00096	CDS	1311	der		COG1160	GTPase Der
PBJFNHEO_00097	CDS	714	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
PBJFNHEO_00098	CDS	897	dnaI		COG1484	Primosomal protein DnaI
PBJFNHEO_00099	CDS	1170				hypothetical protein
PBJFNHEO_00100	CDS	474	nrdR		COG1327	Transcriptional repressor NrdR
PBJFNHEO_00101	CDS	366	ytrA		COG1725	HTH-type transcriptional repressor YtrA
PBJFNHEO_00102	CDS	696	skfE	7.3.2.3	COG1131	SkfA peptide export ATP-binding protein SkfE
PBJFNHEO_00103	CDS	768				hypothetical protein
PBJFNHEO_00104	CDS	1200	yhaP		COG1668	putative protein YhaP
PBJFNHEO_00105	CDS	894		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
PBJFNHEO_00106	CDS	618				hypothetical protein
PBJFNHEO_00107	CDS	888	gmuE	2.7.1.4	COG1940	Putative fructokinase
PBJFNHEO_00108	CDS	1884				hypothetical protein
PBJFNHEO_00109	CDS	1455	scrB	3.2.1.26		Sucrose-6-phosphate hydrolase
PBJFNHEO_00110	CDS	966	degA		COG1609	HTH-type transcriptional regulator DegA
PBJFNHEO_00111	CDS	1275	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
PBJFNHEO_00112	CDS	1173	mvaS	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
PBJFNHEO_00113	CDS	198				hypothetical protein
PBJFNHEO_00114	CDS	621			COG3039	IS5 family transposase ISSpn7
PBJFNHEO_00115	CDS	450				hypothetical protein
PBJFNHEO_00116	CDS	759	yjjP		COG2966	Inner membrane protein YjjP
PBJFNHEO_00117	CDS	1980	stkP	2.7.11.1	COG0515	Serine/threonine-protein kinase StkP
PBJFNHEO_00118	CDS	741	phpP	3.1.3.16	COG0631	Protein phosphatase PhpP
PBJFNHEO_00119	CDS	1314	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
PBJFNHEO_00120	CDS	936	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
PBJFNHEO_00121	CDS	2397	priA	3.6.4.-	COG1198	Primosomal protein N'
PBJFNHEO_00122	CDS	315	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
PBJFNHEO_00123	CDS	627	gmk	2.7.4.8		Guanylate kinase
PBJFNHEO_00124	CDS	1614	rny	3.1.-.-	COG1418	Ribonuclease Y
PBJFNHEO_00125	CDS	2748				hypothetical protein
PBJFNHEO_00126	CDS	1098	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
PBJFNHEO_00127	CDS	747	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
PBJFNHEO_00128	CDS	354	rsfS		COG0799	Ribosomal silencing factor RsfS
PBJFNHEO_00129	CDS	501	sttH	3.5.2.19		Streptothricin hydrolase
PBJFNHEO_00130	CDS	594				hypothetical protein
PBJFNHEO_00131	CDS	630	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
PBJFNHEO_00132	CDS	312	yhbY		COG1534	RNA-binding protein YhbY
PBJFNHEO_00133	CDS	1107	yqeH		COG1161	putative protein YqeH
PBJFNHEO_00134	CDS	528	gph_1	3.1.3.18		Phosphoglycolate phosphatase
PBJFNHEO_00135	CDS	909				hypothetical protein
PBJFNHEO_00136	CDS	561	ykuT		COG0668	putative MscS family protein YkuT
PBJFNHEO_00137	CDS	444	sstT_1		COG3633	Serine/threonine transporter SstT
PBJFNHEO_00138	CDS	501	sstT_2		COG3633	Serine/threonine transporter SstT
PBJFNHEO_00139	CDS	954				hypothetical protein
PBJFNHEO_00140	CDS	381				hypothetical protein
PBJFNHEO_00141	CDS	222				hypothetical protein
PBJFNHEO_00142	CDS	315	trxA		COG0526	Thioredoxin
PBJFNHEO_00143	CDS	534	queF	1.7.1.13		NADPH-dependent 7-cyano-7-deazaguanine reductase
PBJFNHEO_00144	CDS	669	aqpZ2			Aquaporin Z 2
PBJFNHEO_00145	CDS	330				hypothetical protein
PBJFNHEO_00146	CDS	765				hypothetical protein
PBJFNHEO_00147	CDS	771	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
PBJFNHEO_00148	CDS	678				hypothetical protein
PBJFNHEO_00149	CDS	1797	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
PBJFNHEO_00150	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
PBJFNHEO_00151	CDS	951	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
PBJFNHEO_00152	CDS	474				hypothetical protein
PBJFNHEO_00153	CDS	429				hypothetical protein
PBJFNHEO_00154	CDS	1089				hypothetical protein
PBJFNHEO_00155	CDS	471				hypothetical protein
PBJFNHEO_00156	CDS	453				hypothetical protein
PBJFNHEO_00157	CDS	180				hypothetical protein
PBJFNHEO_00158	CDS	249				hypothetical protein
PBJFNHEO_00159	CDS	222				hypothetical protein
PBJFNHEO_00160	CDS	1272			COG2256	putative AAA domain-containing protein
PBJFNHEO_00161	tRNA	75				tRNA-Lys(ctt)
PBJFNHEO_00162	CDS	1320	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
PBJFNHEO_00163	CDS	1617				hypothetical protein
PBJFNHEO_00164	CDS	891				hypothetical protein
PBJFNHEO_00165	CDS	918	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
PBJFNHEO_00166	CDS	1002	rbsR		COG1609	Ribose operon repressor
PBJFNHEO_00167	CDS	1482				Putative trans-acting regulator
PBJFNHEO_00168	CDS	165				hypothetical protein
PBJFNHEO_00169	CDS	567				hypothetical protein
PBJFNHEO_00170	CDS	171				hypothetical protein
PBJFNHEO_00171	CDS	609				hypothetical protein
PBJFNHEO_00172	CDS	204				hypothetical protein
PBJFNHEO_00173	CDS	447				hypothetical protein
PBJFNHEO_00174	CDS	660	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
PBJFNHEO_00175	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
PBJFNHEO_00176	CDS	1224	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
PBJFNHEO_00177	CDS	600	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
PBJFNHEO_00178	CDS	768	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
PBJFNHEO_00179	CDS	1005	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
PBJFNHEO_00180	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
PBJFNHEO_00181	CDS	1362	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
PBJFNHEO_00182	CDS	279				hypothetical protein
PBJFNHEO_00183	CDS	1002	ccpA_1		COG1609	Catabolite control protein A
PBJFNHEO_00184	CDS	369				hypothetical protein
PBJFNHEO_00185	CDS	711				hypothetical protein
PBJFNHEO_00186	CDS	1692				hypothetical protein
PBJFNHEO_00187	CDS	1011	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PBJFNHEO_00188	CDS	1068				hypothetical protein
PBJFNHEO_00189	CDS	660				hypothetical protein
PBJFNHEO_00190	CDS	1011	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
PBJFNHEO_00191	CDS	1476	galT_1	2.7.7.12		Galactose-1-phosphate uridylyltransferase
PBJFNHEO_00192	CDS	642	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
PBJFNHEO_00193	CDS	402				hypothetical protein
PBJFNHEO_00194	CDS	297				hypothetical protein
PBJFNHEO_00195	CDS	2100	pfbA		COG5434	Plasmin and fibronectin-binding protein A
PBJFNHEO_00196	CDS	1227	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
PBJFNHEO_00197	CDS	693	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
PBJFNHEO_00198	CDS	1752	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
PBJFNHEO_00199	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
PBJFNHEO_00200	CDS	324				hypothetical protein
PBJFNHEO_00201	CDS	270				hypothetical protein
PBJFNHEO_00202	CDS	228				hypothetical protein
PBJFNHEO_00203	CDS	828	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
PBJFNHEO_00204	CDS	144				hypothetical protein
PBJFNHEO_00205	CDS	105				hypothetical protein
PBJFNHEO_00206	CDS	582	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
PBJFNHEO_00207	CDS	1263	pucK		COG2233	Uric acid permease PucK
PBJFNHEO_00208	CDS	462				hypothetical protein
PBJFNHEO_00209	CDS	765	dpnC	3.1.21.4		Type-2 restriction enzyme DpnI
PBJFNHEO_00210	CDS	405	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
PBJFNHEO_00211	CDS	1482	galT_2	2.7.7.12		Galactose-1-phosphate uridylyltransferase
PBJFNHEO_00212	CDS	1179	galK_1	2.7.1.6	COG0153	Galactokinase
PBJFNHEO_00213	CDS	1008	melR		COG1609	HTH-type transcriptional repressor MelR
PBJFNHEO_00214	CDS	1038	adh_1	1.1.1.1	COG1063	Alcohol dehydrogenase
PBJFNHEO_00215	CDS	354	adhR		COG0789	HTH-type transcriptional regulator AdhR
PBJFNHEO_00216	CDS	891	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
PBJFNHEO_00217	CDS	537				hypothetical protein
PBJFNHEO_00218	CDS	807				hypothetical protein
PBJFNHEO_00219	CDS	1521				hypothetical protein
PBJFNHEO_00220	CDS	729	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
PBJFNHEO_00221	CDS	765				hypothetical protein
PBJFNHEO_00222	CDS	444				hypothetical protein
PBJFNHEO_00223	CDS	297				hypothetical protein
PBJFNHEO_00224	CDS	1065	pepA_1	3.4.11.7	COG1363	Glutamyl aminopeptidase
PBJFNHEO_00225	CDS	702	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
PBJFNHEO_00226	CDS	960	yclN		COG4606	Petrobactin import system permease protein YclN
PBJFNHEO_00227	CDS	957	yclO		COG4605	Petrobactin import system permease protein YclO
PBJFNHEO_00228	CDS	753	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
PBJFNHEO_00229	CDS	966	yclQ		COG4607	Petrobactin-binding protein YclQ
PBJFNHEO_00230	CDS	243			COG0759	Putative membrane protein insertion efficiency factor
PBJFNHEO_00231	CDS	723	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
PBJFNHEO_00232	CDS	570	scpB			Segregation and condensation protein B
PBJFNHEO_00233	CDS	729	scpA			Segregation and condensation protein A
PBJFNHEO_00234	CDS	735			COG0582	Tyrosine recombinase XerD-like protein
PBJFNHEO_00235	CDS	462				hypothetical protein
PBJFNHEO_00236	CDS	522				hypothetical protein
PBJFNHEO_00237	CDS	972		3.6.1.66		dITP/XTP pyrophosphatase
PBJFNHEO_00238	CDS	795	murI	5.1.1.3	COG0796	Glutamate racemase
PBJFNHEO_00239	CDS	249				hypothetical protein
PBJFNHEO_00240	CDS	1626	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
PBJFNHEO_00241	CDS	1968				hypothetical protein
PBJFNHEO_00242	CDS	711	treR		COG2188	HTH-type transcriptional regulator TreR
PBJFNHEO_00243	CDS	804	yxdL_1		COG1136	ABC transporter ATP-binding protein YxdL
PBJFNHEO_00244	CDS	894				hypothetical protein
PBJFNHEO_00245	CDS	720				hypothetical protein
PBJFNHEO_00246	CDS	927	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
PBJFNHEO_00247	CDS	1068	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
PBJFNHEO_00248	CDS	927	oppC_1		COG1173	Oligopeptide transport system permease protein OppC
PBJFNHEO_00249	CDS	1497				hypothetical protein
PBJFNHEO_00250	CDS	1980	amiA		COG4166	Oligopeptide-binding protein AmiA
PBJFNHEO_00251	CDS	1347				IS1380 family transposase ISSpn5
PBJFNHEO_00252	CDS	1194				hypothetical protein
PBJFNHEO_00253	CDS	1443	gtfA	2.4.1.7	COG0366	Sucrose phosphorylase
PBJFNHEO_00254	CDS	834	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
PBJFNHEO_00255	CDS	867	ngcF		COG1175	Diacetylchitobiose uptake system permease protein NgcF
PBJFNHEO_00256	CDS	1260	msmE		COG1653	Multiple sugar-binding protein
PBJFNHEO_00257	CDS	2163	agaA_1	3.2.1.22		Alpha-galactosidase AgaA
PBJFNHEO_00258	CDS	861	rhaS			HTH-type transcriptional activator RhaS
PBJFNHEO_00259	CDS	936	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
PBJFNHEO_00260	CDS	783				hypothetical protein
PBJFNHEO_00261	CDS	528				ISL3 family transposase ISSpn14
PBJFNHEO_00262	tRNA	90				tRNA-Ser(gct)
PBJFNHEO_00263	tRNA	76				tRNA-Ile(gat)
PBJFNHEO_00264	tRNA	71				tRNA-Gly(tcc)
PBJFNHEO_00265	tRNA	73				tRNA-Phe(gaa)
PBJFNHEO_00266	tRNA	74				tRNA-Met(cat)
PBJFNHEO_00267	tRNA	90				tRNA-Ser(tga)
PBJFNHEO_00268	tRNA	74				tRNA-Met(cat)
PBJFNHEO_00269	tRNA	76				tRNA-Met(cat)
PBJFNHEO_00270	tRNA	76				tRNA-Pro(tgg)
PBJFNHEO_00271	tRNA	74				tRNA-Arg(acg)
PBJFNHEO_00272	tRNA	86				tRNA-Leu(taa)
PBJFNHEO_00273	tRNA	72				tRNA-Gly(gcc)
PBJFNHEO_00274	tRNA	73				tRNA-Thr(tgt)
PBJFNHEO_00275	tRNA	84				tRNA-Leu(tag)
PBJFNHEO_00276	tRNA	73				tRNA-Lys(ttt)
PBJFNHEO_00277	tRNA	73				tRNA-Asp(gtc)
PBJFNHEO_00278	tRNA	73				tRNA-Val(tac)
PBJFNHEO_00279	CDS	186				IS3 family transposase ISSpn11
PBJFNHEO_00280	CDS	873				hypothetical protein
PBJFNHEO_00281	CDS	906				hypothetical protein
PBJFNHEO_00282	CDS	240				hypothetical protein
PBJFNHEO_00283	CDS	633	liaR		COG2197	Transcriptional regulatory protein LiaR
PBJFNHEO_00284	CDS	996				hypothetical protein
PBJFNHEO_00285	CDS	699	liaF		COG4758	Protein LiaF
PBJFNHEO_00286	CDS	1011	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
PBJFNHEO_00287	CDS	1008		2.7.4.2		Phosphomevalonate kinase
PBJFNHEO_00288	CDS	954				hypothetical protein
PBJFNHEO_00289	CDS	879	galK_2	2.7.1.6		Galactokinase
PBJFNHEO_00290	CDS	330				hypothetical protein
PBJFNHEO_00291	CDS	588				hypothetical protein
PBJFNHEO_00292	CDS	1233				hypothetical protein
PBJFNHEO_00293	CDS	1017				hypothetical protein
PBJFNHEO_00294	CDS	690	arlR_1		COG0745	Response regulator ArlR
PBJFNHEO_00295	CDS	1425	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
PBJFNHEO_00296	CDS	1395	mapZ			Mid-cell-anchored protein Z
PBJFNHEO_00297	CDS	1158	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
PBJFNHEO_00298	CDS	330	gpsB		COG3599	Cell cycle protein GpsB
PBJFNHEO_00299	CDS	528				hypothetical protein
PBJFNHEO_00300	CDS	597	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
PBJFNHEO_00301	CDS	2166	ponA		COG0744	Penicillin-binding protein 1A
PBJFNHEO_00302	CDS	5310		3.2.1.97		Endo-alpha-N-acetylgalactosaminidase
PBJFNHEO_00303	CDS	1983	sarA_1		COG4166	Oligopeptide-binding protein SarA
PBJFNHEO_00304	CDS	504	glf_1	5.4.99.9	COG0562	UDP-galactopyranose mutase
PBJFNHEO_00305	CDS	234	glf_2	5.4.99.9	COG0562	UDP-galactopyranose mutase
PBJFNHEO_00306	CDS	852	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
PBJFNHEO_00307	CDS	1050	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
PBJFNHEO_00308	CDS	597	rfbC	5.1.3.-		Protein RmlC 
PBJFNHEO_00309	CDS	870	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
PBJFNHEO_00310	CDS	1458	rfbX		COG2244	Putative O-antigen transporter
PBJFNHEO_00311	CDS	1953				hypothetical protein
PBJFNHEO_00312	CDS	618				hypothetical protein
PBJFNHEO_00313	CDS	546				hypothetical protein
PBJFNHEO_00314	CDS	780				hypothetical protein
PBJFNHEO_00315	CDS	924				hypothetical protein
PBJFNHEO_00316	CDS	1233				hypothetical protein
PBJFNHEO_00317	CDS	183			COG3039	IS5 family transposase ISSpn7
PBJFNHEO_00318	CDS	1056	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
PBJFNHEO_00319	CDS	720	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
PBJFNHEO_00320	CDS	897				hypothetical protein
PBJFNHEO_00321	CDS	1173				hypothetical protein
PBJFNHEO_00322	CDS	1368				hypothetical protein
PBJFNHEO_00323	CDS	684	cpsD	2.7.10.2		Tyrosine-protein kinase CpsD
PBJFNHEO_00324	CDS	693	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
PBJFNHEO_00325	CDS	732	cpsB	3.1.3.48	COG4464	Tyrosine-protein phosphatase CpsB
PBJFNHEO_00326	CDS	1446	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
PBJFNHEO_00327	CDS	339				IS630 family transposase IS630-Spn1
PBJFNHEO_00328	CDS	1608	dexB	3.2.1.70	COG0366	Glucan 1,6-alpha-glucosidase
PBJFNHEO_00329	CDS	1485				hypothetical protein
PBJFNHEO_00330	CDS	483	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
PBJFNHEO_00331	CDS	351				hypothetical protein
PBJFNHEO_00332	CDS	2106	clpC_1			putative ATP-dependent Clp protease ATP-binding subunit
PBJFNHEO_00333	CDS	90				hypothetical protein
PBJFNHEO_00334	CDS	981	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
PBJFNHEO_00335	CDS	2253	pbpX		COG0768	Penicillin-binding protein 2X
PBJFNHEO_00336	CDS	318	ftsL			Cell division protein FtsL
PBJFNHEO_00337	CDS	951	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
PBJFNHEO_00338	CDS	195				hypothetical protein
PBJFNHEO_00339	CDS	243				hypothetical protein
PBJFNHEO_00340	CDS	336				hypothetical protein
PBJFNHEO_00341	CDS	1002	kdgR		COG1609	HTH-type transcriptional regulator KdgR
PBJFNHEO_00342	CDS	1902				hypothetical protein
PBJFNHEO_00343	CDS	294				hypothetical protein
PBJFNHEO_00344	CDS	819	manZ_1		COG3716	PTS system mannose-specific EIID component
PBJFNHEO_00345	CDS	780	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
PBJFNHEO_00346	CDS	492	levE	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
PBJFNHEO_00347	CDS	1191	ugl	3.2.1.180		Unsaturated chondroitin disaccharide hydrolase
PBJFNHEO_00348	CDS	435				hypothetical protein
PBJFNHEO_00349	CDS	816	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
PBJFNHEO_00350	CDS	642				hypothetical protein
PBJFNHEO_00351	CDS	1002	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
PBJFNHEO_00352	CDS	630	kdgA		COG0800	KHG/KDPG aldolase
PBJFNHEO_00353	CDS	216				IS200/IS605 family transposase ISStin10
