locus_tag	ftype	length_bp	gene	EC_number	COG	product
KAPMHJKK_00034	CDS	1191	ugl	3.2.1.180		Unsaturated chondroitin disaccharide hydrolase
KAPMHJKK_00035	CDS	435				hypothetical protein
KAPMHJKK_00036	CDS	816	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
KAPMHJKK_00037	CDS	642				hypothetical protein
KAPMHJKK_00038	CDS	1002	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
KAPMHJKK_00039	CDS	630	kdgA		COG0800	KHG/KDPG aldolase
KAPMHJKK_00040	CDS	216				IS200/IS605 family transposase ISStin10
KAPMHJKK_00041	CDS	3204		4.2.2.1		Hyaluronate lyase
KAPMHJKK_00042	CDS	477	bsaA			Glutathione peroxidase BsaA
KAPMHJKK_00043	CDS	2214				hypothetical protein
KAPMHJKK_00044	CDS	126				hypothetical protein
KAPMHJKK_00045	CDS	177				hypothetical protein
KAPMHJKK_00046	CDS	423	xerC_1			Tyrosine recombinase XerC
KAPMHJKK_00047	CDS	393	rpsI		COG0103	30S ribosomal protein S9
KAPMHJKK_00048	CDS	447	rplM			50S ribosomal protein L13
KAPMHJKK_00049	CDS	318				hypothetical protein
KAPMHJKK_00050	CDS	813	sulD		COG0801	Bifunctional folate synthesis protein
KAPMHJKK_00051	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
KAPMHJKK_00052	CDS	1323	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
KAPMHJKK_00053	CDS	951	sulA	2.5.1.15	COG0294	Dihydropteroate synthase
KAPMHJKK_00054	CDS	708				hypothetical protein
KAPMHJKK_00055	CDS	1419	adeQ		COG2252	Adenine permease AdeQ
KAPMHJKK_00056	CDS	813	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
KAPMHJKK_00057	CDS	1020	adhA	1.1.1.1		Alcohol dehydrogenase 1
KAPMHJKK_00058	CDS	990	manX_1	2.7.1.191		PTS system mannose-specific EIIAB component
KAPMHJKK_00059	CDS	804	sorA		COG3715	PTS system sorbose-specific EIIC component
KAPMHJKK_00060	CDS	912	manZ_2		COG3716	PTS system mannose-specific EIID component
KAPMHJKK_00061	CDS	1335	pepC	3.4.22.40	COG3579	Aminopeptidase C
KAPMHJKK_00062	CDS	723	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
KAPMHJKK_00063	CDS	231				hypothetical protein
KAPMHJKK_00064	CDS	1242	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
KAPMHJKK_00065	CDS	153				hypothetical protein
KAPMHJKK_00066	CDS	279	yafQ	3.1.-.-		mRNA interferase toxin YafQ
KAPMHJKK_00067	CDS	264				hypothetical protein
KAPMHJKK_00068	CDS	4392	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
KAPMHJKK_00069	CDS	2082	fus			Elongation factor G
KAPMHJKK_00070	CDS	471	rpsG		COG0049	30S ribosomal protein S7
KAPMHJKK_00071	CDS	414	rpsL		COG0048	30S ribosomal protein S12
KAPMHJKK_00072	CDS	3798	glgX_1	3.2.1.196		Glycogen debranching enzyme
KAPMHJKK_00073	CDS	1050	luxA	1.14.14.3		Alkanal monooxygenase alpha chain
KAPMHJKK_00074	CDS	1809	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
KAPMHJKK_00075	CDS	1380	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
KAPMHJKK_00076	CDS	1854	proS	6.1.1.15	COG0442	Proline--tRNA ligase
KAPMHJKK_00077	CDS	1260		3.4.24.-		Putative zinc metalloprotease
KAPMHJKK_00078	CDS	804				hypothetical protein
KAPMHJKK_00079	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
KAPMHJKK_00080	CDS	573				hypothetical protein
KAPMHJKK_00081	CDS	972	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
KAPMHJKK_00082	CDS	417				hypothetical protein
KAPMHJKK_00083	CDS	696				hypothetical protein
KAPMHJKK_00084	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
KAPMHJKK_00085	CDS	1089	gldA	1.1.1.6		Glycerol dehydrogenase
KAPMHJKK_00086	CDS	669	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
KAPMHJKK_00087	CDS	2439	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
KAPMHJKK_00088	CDS	1299	licC_1		COG1455	Lichenan permease IIC component
KAPMHJKK_00089	CDS	309	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
KAPMHJKK_00090	CDS	321	licA_1		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
KAPMHJKK_00091	CDS	981	sorC_1		COG2390	Sorbitol operon regulator
KAPMHJKK_00092	CDS	747	srlR_1		COG1349	Glucitol operon repressor
KAPMHJKK_00093	CDS	777	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
KAPMHJKK_00094	CDS	102				hypothetical protein
KAPMHJKK_00095	CDS	195				hypothetical protein
KAPMHJKK_00096	CDS	366				hypothetical protein
KAPMHJKK_00097	CDS	1092	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
KAPMHJKK_00098	CDS	627				hypothetical protein
KAPMHJKK_00099	CDS	603				hypothetical protein
KAPMHJKK_00100	CDS	414				hypothetical protein
KAPMHJKK_00101	CDS	693	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
KAPMHJKK_00102	CDS	1338				hypothetical protein
KAPMHJKK_00103	CDS	267				hypothetical protein
KAPMHJKK_00104	CDS	387	rplQ		COG0203	50S ribosomal protein L17
KAPMHJKK_00105	CDS	936	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
KAPMHJKK_00106	CDS	384	rpsK			30S ribosomal protein S11
KAPMHJKK_00107	CDS	366	rpsM		COG0099	30S ribosomal protein S13
KAPMHJKK_00108	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
KAPMHJKK_00109	CDS	219	infA		COG0361	Translation initiation factor IF-1
KAPMHJKK_00110	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
KAPMHJKK_00111	CDS	1311	secY_1			Protein translocase subunit SecY
KAPMHJKK_00112	CDS	441	rplO			50S ribosomal protein L15
KAPMHJKK_00113	CDS	183	rpmD		COG1841	50S ribosomal protein L30
KAPMHJKK_00114	CDS	495	rpsE			30S ribosomal protein S5
KAPMHJKK_00115	CDS	357	rplR		COG0256	50S ribosomal protein L18
KAPMHJKK_00116	CDS	537	rplF		COG0097	50S ribosomal protein L6
KAPMHJKK_00117	CDS	399	rpsH			30S ribosomal protein S8
KAPMHJKK_00118	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
KAPMHJKK_00119	CDS	543	rplE		COG0094	50S ribosomal protein L5
KAPMHJKK_00120	CDS	306	rplX		COG0198	50S ribosomal protein L24
KAPMHJKK_00121	CDS	369	rplN		COG0093	50S ribosomal protein L14
KAPMHJKK_00122	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
KAPMHJKK_00123	CDS	207	rpmC		COG0255	50S ribosomal protein L29
KAPMHJKK_00124	CDS	414	rplP		COG0197	50S ribosomal protein L16
KAPMHJKK_00125	CDS	654	rpsC		COG0092	30S ribosomal protein S3
KAPMHJKK_00126	CDS	345	rplV		COG0091	50S ribosomal protein L22
KAPMHJKK_00127	CDS	282	rpsS		COG0185	30S ribosomal protein S19
KAPMHJKK_00128	CDS	834	rplB		COG0090	50S ribosomal protein L2
KAPMHJKK_00129	CDS	297	rplW			50S ribosomal protein L23
KAPMHJKK_00130	CDS	624	rplD		COG0088	50S ribosomal protein L4
KAPMHJKK_00131	CDS	627	rplC		COG0087	50S ribosomal protein L3
KAPMHJKK_00132	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
KAPMHJKK_00133	CDS	618	udk_1	2.7.1.48		Uridine kinase
KAPMHJKK_00134	CDS	591				hypothetical protein
KAPMHJKK_00135	CDS	507				hypothetical protein
KAPMHJKK_00136	CDS	2208	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
KAPMHJKK_00137	CDS	1539				hypothetical protein
KAPMHJKK_00138	CDS	144				hypothetical protein
KAPMHJKK_00139	CDS	1533	cls	2.7.8.-		Cardiolipin synthase
KAPMHJKK_00140	CDS	444				hypothetical protein
KAPMHJKK_00141	CDS	1251	fpgS_2	6.3.2.17		Folylpolyglutamate synthase
KAPMHJKK_00142	CDS	306				hypothetical protein
KAPMHJKK_00143	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
KAPMHJKK_00144	CDS	267				hypothetical protein
KAPMHJKK_00145	CDS	570				hypothetical protein
KAPMHJKK_00146	CDS	399	spxA_1		COG1393	Regulatory protein Spx
KAPMHJKK_00147	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
KAPMHJKK_00148	CDS	2832	uvrA			UvrABC system protein A
KAPMHJKK_00149	CDS	945				hypothetical protein
KAPMHJKK_00150	CDS	684				hypothetical protein
KAPMHJKK_00151	CDS	1032	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
KAPMHJKK_00152	CDS	426				hypothetical protein
KAPMHJKK_00153	CDS	180				hypothetical protein
KAPMHJKK_00154	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
KAPMHJKK_00155	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
KAPMHJKK_00156	CDS	1101	ribD		COG0117	Riboflavin biosynthesis protein RibD
KAPMHJKK_00157	CDS	636	ribE	2.5.1.9	COG0307	Riboflavin synthase
KAPMHJKK_00158	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
KAPMHJKK_00159	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
KAPMHJKK_00160	CDS	1950	mutL		COG0323	DNA mismatch repair protein MutL
KAPMHJKK_00161	CDS	441			COG3279	putative HTH-type transcriptional regulator
KAPMHJKK_00162	CDS	459				hypothetical protein
KAPMHJKK_00163	CDS	1263				hypothetical protein
KAPMHJKK_00164	CDS	471			COG1780	Putative NrdI-like protein
KAPMHJKK_00165	CDS	534				hypothetical protein
KAPMHJKK_00166	CDS	1287	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
KAPMHJKK_00167	CDS	1683				hypothetical protein
KAPMHJKK_00168	CDS	615				hypothetical protein
KAPMHJKK_00169	CDS	570				hypothetical protein
KAPMHJKK_00170	CDS	693	metP		COG2011	Methionine import system permease protein MetP
KAPMHJKK_00171	CDS	1062	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
KAPMHJKK_00172	CDS	1374	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
KAPMHJKK_00173	CDS	855	metQ		COG1464	D-methionine-binding lipoprotein MetQ
KAPMHJKK_00174	CDS	831	tcyA		COG0834	L-cystine-binding protein TcyA
KAPMHJKK_00175	CDS	324				hypothetical protein
KAPMHJKK_00176	CDS	657				hypothetical protein
KAPMHJKK_00177	CDS	150				hypothetical protein
KAPMHJKK_00178	CDS	1347	glnA	6.3.1.2	COG0174	Glutamine synthetase
KAPMHJKK_00179	CDS	357	glnR		COG0789	HTH-type transcriptional regulator GlnR
KAPMHJKK_00180	CDS	528				hypothetical protein
KAPMHJKK_00181	CDS	1197	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
KAPMHJKK_00182	CDS	4911				hypothetical protein
KAPMHJKK_00183	CDS	1632				hypothetical protein
KAPMHJKK_00184	CDS	1608	pyrG	6.3.4.2	COG0504	CTP synthase
KAPMHJKK_00185	CDS	588	rpoE			putative DNA-directed RNA polymerase subunit delta
KAPMHJKK_00186	CDS	450				hypothetical protein
KAPMHJKK_00187	CDS	390				hypothetical protein
KAPMHJKK_00188	CDS	651				hypothetical protein
KAPMHJKK_00189	CDS	564	ribU		COG3601	Riboflavin transporter RibU
KAPMHJKK_00190	CDS	504	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
KAPMHJKK_00191	CDS	831	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
KAPMHJKK_00192	CDS	1683	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
KAPMHJKK_00193	CDS	258				hypothetical protein
KAPMHJKK_00194	CDS	549				hypothetical protein
KAPMHJKK_00195	CDS	849	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
KAPMHJKK_00196	CDS	1350	trkA		COG0569	Trk system potassium uptake protein TrkA
KAPMHJKK_00197	CDS	1440	trkG		COG0168	Trk system potassium uptake protein TrkG
KAPMHJKK_00198	CDS	225	lacE_1			PTS system lactose-specific EIICB component
KAPMHJKK_00199	CDS	189				hypothetical protein
KAPMHJKK_00200	CDS	171				hypothetical protein
KAPMHJKK_00201	CDS	285				hypothetical protein
KAPMHJKK_00202	CDS	219				hypothetical protein
KAPMHJKK_00203	CDS	2325	pflB	2.3.1.54		Formate acetyltransferase
KAPMHJKK_00204	CDS	1062	dinB	2.7.7.7	COG0389	DNA polymerase IV
KAPMHJKK_00205	CDS	846	uppP	3.6.1.27		Undecaprenyl-diphosphatase
KAPMHJKK_00206	CDS	123				hypothetical protein
KAPMHJKK_00207	CDS	549				hypothetical protein
KAPMHJKK_00208	CDS	1890				hypothetical protein
KAPMHJKK_00209	CDS	1566				hypothetical protein
KAPMHJKK_00210	CDS	741	glnQ_1			Glutamine transport ATP-binding protein GlnQ
KAPMHJKK_00211	CDS	216				hypothetical protein
KAPMHJKK_00212	CDS	1251	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
KAPMHJKK_00213	CDS	357				hypothetical protein
KAPMHJKK_00214	CDS	237				hypothetical protein
KAPMHJKK_00215	CDS	1023	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
KAPMHJKK_00216	CDS	477	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
KAPMHJKK_00217	CDS	1701	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
KAPMHJKK_00218	CDS	1668				putative protein
KAPMHJKK_00219	CDS	366				putative protein
KAPMHJKK_00220	CDS	189	rpmB		COG0227	50S ribosomal protein L28
KAPMHJKK_00221	CDS	198	glyE_1			Glycosyltransferase GlyE
KAPMHJKK_00222	CDS	1545	prfC			Peptide chain release factor 3
KAPMHJKK_00223	CDS	303	gatC_1	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
KAPMHJKK_00224	CDS	1467	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
KAPMHJKK_00225	CDS	1443	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
KAPMHJKK_00226	CDS	561	efp			Elongation factor P
KAPMHJKK_00227	CDS	390				putative protein
KAPMHJKK_00228	CDS	423	nusB		COG0781	Transcription antitermination protein NusB
KAPMHJKK_00229	CDS	435				hypothetical protein
KAPMHJKK_00230	CDS	186				hypothetical protein
KAPMHJKK_00231	CDS	768	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
KAPMHJKK_00232	CDS	867	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
KAPMHJKK_00233	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
KAPMHJKK_00234	CDS	423	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
KAPMHJKK_00235	CDS	486	accB			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
KAPMHJKK_00236	CDS	1236	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
KAPMHJKK_00237	CDS	732	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KAPMHJKK_00238	CDS	921	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
KAPMHJKK_00239	CDS	975		1.6.5.11	COG2070	NADH:quinone reductase
KAPMHJKK_00240	CDS	225	acpA		COG0236	Acyl carrier protein
KAPMHJKK_00241	CDS	975	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
KAPMHJKK_00242	CDS	435				hypothetical protein
KAPMHJKK_00243	CDS	786	fabM	5.3.3.14	COG1024	Trans-2-decenoyl-[acyl-carrier-protein] isomerase
KAPMHJKK_00244	CDS	1365	yclM	2.7.2.4	COG0527	Aspartokinase 3
KAPMHJKK_00245	CDS	372				hypothetical protein
KAPMHJKK_00246	CDS	1275	serS	6.1.1.11		Serine--tRNA ligase
KAPMHJKK_00247	CDS	900				hypothetical protein
KAPMHJKK_00248	CDS	549				hypothetical protein
KAPMHJKK_00249	CDS	1323	alsT		COG1115	Amino-acid carrier protein AlsT
KAPMHJKK_00250	CDS	2337	mutS2	3.1.-.-		Endonuclease MutS2
KAPMHJKK_00251	CDS	549				hypothetical protein
KAPMHJKK_00252	CDS	303				hypothetical protein
KAPMHJKK_00253	CDS	882	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
KAPMHJKK_00254	CDS	615	spsB	3.4.21.89		Signal peptidase IB
KAPMHJKK_00255	CDS	2367	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
KAPMHJKK_00256	CDS	1284	tig	5.2.1.8	COG0544	Trigger factor
KAPMHJKK_00257	CDS	1137	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
KAPMHJKK_00258	CDS	438	mtlF		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
KAPMHJKK_00259	CDS	1956	mtlR			Transcriptional regulator MtlR
KAPMHJKK_00260	CDS	1770				hypothetical protein
KAPMHJKK_00261	CDS	270				hypothetical protein
KAPMHJKK_00262	CDS	168				hypothetical protein
KAPMHJKK_00263	CDS	576				IS3 family transposase ISSpn11
KAPMHJKK_00264	CDS	186				IS3 family transposase ISSpn11
KAPMHJKK_00265	CDS	873				hypothetical protein
KAPMHJKK_00266	CDS	906				hypothetical protein
KAPMHJKK_00267	CDS	240				hypothetical protein
KAPMHJKK_00268	CDS	633	liaR		COG2197	Transcriptional regulatory protein LiaR
KAPMHJKK_00269	CDS	996				hypothetical protein
KAPMHJKK_00270	CDS	699	liaF		COG4758	Protein LiaF
KAPMHJKK_00271	CDS	1011	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
KAPMHJKK_00272	CDS	1008		2.7.4.2		Phosphomevalonate kinase
KAPMHJKK_00273	CDS	954				hypothetical protein
KAPMHJKK_00274	CDS	879	galK_1	2.7.1.6		Galactokinase
KAPMHJKK_00275	CDS	330				hypothetical protein
KAPMHJKK_00276	CDS	588				hypothetical protein
KAPMHJKK_00277	CDS	1233				hypothetical protein
KAPMHJKK_00278	CDS	1017				hypothetical protein
KAPMHJKK_00279	CDS	690	arlR_1		COG0745	Response regulator ArlR
KAPMHJKK_00280	CDS	1425	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
KAPMHJKK_00281	CDS	1395	mapZ			Mid-cell-anchored protein Z
KAPMHJKK_00282	CDS	1158	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
KAPMHJKK_00283	CDS	330	gpsB		COG3599	Cell cycle protein GpsB
KAPMHJKK_00284	CDS	528				hypothetical protein
KAPMHJKK_00285	CDS	597	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
KAPMHJKK_00286	CDS	2166	ponA		COG0744	Penicillin-binding protein 1A
KAPMHJKK_00287	CDS	5325		3.2.1.97		Endo-alpha-N-acetylgalactosaminidase
KAPMHJKK_00288	CDS	1983	sarA_1		COG4166	Oligopeptide-binding protein SarA
KAPMHJKK_00289	CDS	159				hypothetical protein
KAPMHJKK_00290	CDS	267				IS630 family transposase ISSpn2
KAPMHJKK_00291	CDS	294				hypothetical protein
KAPMHJKK_00292	CDS	186				hypothetical protein
KAPMHJKK_00293	CDS	1122				hypothetical protein
KAPMHJKK_00294	CDS	924	nanM	5.1.3.24		N-acetylneuraminate epimerase
KAPMHJKK_00295	CDS	1629				hypothetical protein
KAPMHJKK_00296	CDS	951	gsiC		COG0601	Glutathione transport system permease protein GsiC
KAPMHJKK_00297	CDS	852	oppC_1		COG1173	Oligopeptide transport system permease protein OppC
KAPMHJKK_00298	CDS	1983	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
KAPMHJKK_00299	CDS	1410				hypothetical protein
KAPMHJKK_00300	CDS	489	ypjQ		COG1267	putative protein YpjQ
KAPMHJKK_00301	CDS	408	cdd_1	3.5.4.5	COG0295	Cytidine deaminase
KAPMHJKK_00302	CDS	918	nanA_1	4.1.3.3	COG0329	N-acetylneuraminate lyase
KAPMHJKK_00303	CDS	204				hypothetical protein
KAPMHJKK_00304	CDS	597				hypothetical protein
KAPMHJKK_00305	CDS	642	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
KAPMHJKK_00306	CDS	171				hypothetical protein
KAPMHJKK_00307	CDS	1347	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
KAPMHJKK_00308	CDS	267				IS630 family transposase ISSpn2
KAPMHJKK_00309	CDS	1005	efeN	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
KAPMHJKK_00310	CDS	579				hypothetical protein
KAPMHJKK_00311	CDS	243	rpmE2		COG0254	50S ribosomal protein L31 type B
KAPMHJKK_00312	CDS	936	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
KAPMHJKK_00313	CDS	444				Flavodoxin
KAPMHJKK_00314	CDS	267				hypothetical protein
KAPMHJKK_00315	CDS	375	crcB_1			Putative fluoride ion transporter CrcB
KAPMHJKK_00316	CDS	330	crcB_2		COG0239	Putative fluoride ion transporter CrcB
KAPMHJKK_00317	CDS	348	rplS		COG0335	50S ribosomal protein L19
KAPMHJKK_00318	tRNA	72				tRNA-Arg(cct)
KAPMHJKK_00319	CDS	807		3.1.3.-		Putative phosphatase
KAPMHJKK_00320	CDS	1305				hypothetical protein
KAPMHJKK_00321	CDS	378				hypothetical protein
KAPMHJKK_00322	CDS	333				hypothetical protein
KAPMHJKK_00323	CDS	1572	ffh		COG0541	Signal recognition particle protein
KAPMHJKK_00324	CDS	1284	pyrP			Uracil permease
KAPMHJKK_00325	CDS	714	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
KAPMHJKK_00326	CDS	561	lemA		COG1704	Protein LemA
KAPMHJKK_00327	CDS	900	htpX	3.4.24.-	COG0501	Protease HtpX 
KAPMHJKK_00328	CDS	1560	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
KAPMHJKK_00329	CDS	141				hypothetical protein
KAPMHJKK_00330	CDS	543				hypothetical protein
KAPMHJKK_00331	CDS	630	pdg			Ultraviolet N-glycosylase/AP lyase
KAPMHJKK_00332	CDS	522	pyrR		COG2065	Bifunctional protein PyrR
KAPMHJKK_00333	CDS	924	pyrB	2.1.3.2		Aspartate carbamoyltransferase
KAPMHJKK_00334	CDS	1080	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
KAPMHJKK_00335	CDS	3177	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
KAPMHJKK_00336	CDS	810				hypothetical protein
KAPMHJKK_00337	CDS	804				hypothetical protein
KAPMHJKK_00338	CDS	1488				hypothetical protein
KAPMHJKK_00339	CDS	708	tarI	2.7.7.40	COG1211	Ribitol-5-phosphate cytidylyltransferase
KAPMHJKK_00340	CDS	1023	tarJ	1.1.1.405	COG1063	Ribulose-5-phosphate reductase
KAPMHJKK_00341	CDS	870	thiK	2.7.1.89		Thiamine kinase
KAPMHJKK_00342	CDS	879				hypothetical protein
KAPMHJKK_00343	CDS	690	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
KAPMHJKK_00344	CDS	849	dprA		COG0758	DNA processing protein DprA
KAPMHJKK_00345	CDS	1044				hypothetical protein
KAPMHJKK_00346	CDS	2088	topA	5.6.2.1		DNA topoisomerase 1
KAPMHJKK_00347	CDS	360	ybaN		COG2832	Inner membrane protein YbaN
KAPMHJKK_00348	CDS	633	cutC_2		COG3142	Copper homeostasis protein CutC
KAPMHJKK_00349	CDS	657				hypothetical protein
KAPMHJKK_00350	CDS	441	leuA_1	2.3.3.13		2-isopropylmalate synthase
KAPMHJKK_00351	CDS	420	leuA_2	2.3.3.13		2-isopropylmalate synthase
KAPMHJKK_00352	CDS	1038	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
KAPMHJKK_00353	CDS	270				hypothetical protein
