locus_tag	ftype	length_bp	gene	EC_number	COG	product
BANCEECM_00097	CDS	1596				hypothetical protein
BANCEECM_00098	CDS	165				hypothetical protein
BANCEECM_00099	CDS	729	yaaA		COG3022	Peroxide stress resistance protein YaaA
BANCEECM_00100	CDS	549				hypothetical protein
BANCEECM_00101	CDS	432				hypothetical protein
BANCEECM_00102	CDS	1188	aspB	2.6.1.14	COG0436	Asparagine--oxo-acid transaminase
BANCEECM_00103	CDS	366				hypothetical protein
BANCEECM_00104	CDS	1344	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
BANCEECM_00105	CDS	291	rpsF		COG0360	30S ribosomal protein S6
BANCEECM_00106	CDS	471	ssb_1		COG0629	Single-stranded DNA-binding protein
BANCEECM_00107	CDS	240	rpsR		COG0238	30S ribosomal protein S18
BANCEECM_00108	CDS	1401				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
BANCEECM_00109	CDS	360	yugI		COG1098	General stress protein 13
BANCEECM_00110	CDS	750	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
BANCEECM_00111	CDS	300				hypothetical protein
BANCEECM_00112	CDS	936	ppaC	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
BANCEECM_00113	CDS	513				hypothetical protein
BANCEECM_00114	CDS	519				hypothetical protein
BANCEECM_00115	CDS	198				hypothetical protein
BANCEECM_00116	CDS	1446	murE	6.3.2.7	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
BANCEECM_00117	CDS	1623	murJ		COG2244	Lipid II flippase MurJ
BANCEECM_00118	CDS	1959	sarA_1		COG4166	Oligopeptide-binding protein SarA
BANCEECM_00119	CDS	936	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
BANCEECM_00120	CDS	723	lmrA	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
BANCEECM_00121	CDS	1095	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
BANCEECM_00122	CDS	1167	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
BANCEECM_00123	CDS	3099	rapA	3.6.4.-		RNA polymerase-associated protein RapA
BANCEECM_00124	CDS	618				hypothetical protein
BANCEECM_00125	CDS	1335	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
BANCEECM_00126	CDS	465				hypothetical protein
BANCEECM_00127	CDS	495				hypothetical protein
BANCEECM_00128	CDS	1656	mltG	4.2.2.-		Endolytic murein transglycosylase
BANCEECM_00129	CDS	483	greA			Transcription elongation factor GreA
BANCEECM_00130	CDS	429				hypothetical protein
BANCEECM_00131	CDS	201	atpE		COG0636	ATP synthase subunit c
BANCEECM_00132	CDS	717	atpB		COG0356	ATP synthase subunit a
BANCEECM_00133	CDS	495	atpF		COG0711	ATP synthase subunit b
BANCEECM_00134	CDS	537	atpH		COG0712	ATP synthase subunit delta
BANCEECM_00135	CDS	1506	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
BANCEECM_00136	CDS	879	atpG		COG0224	ATP synthase gamma chain
BANCEECM_00137	CDS	1407	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
BANCEECM_00138	CDS	420	atpC		COG0355	ATP synthase epsilon chain
BANCEECM_00139	CDS	1014	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
BANCEECM_00140	CDS	1167				Sodium-lithium/proton antiporter
BANCEECM_00141	CDS	1230	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
BANCEECM_00142	CDS	642	yecS		COG0765	L-cystine transport system permease protein YecS
BANCEECM_00143	CDS	630	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
BANCEECM_00144	CDS	837	artP_1		COG0834	Arginine-binding extracellular protein ArtP
BANCEECM_00145	CDS	348				hypothetical protein
BANCEECM_00146	CDS	1719	pgcA	5.4.2.2		Phosphoglucomutase
BANCEECM_00147	CDS	534				IS630 family transposase IS630-Spn1
BANCEECM_00148	CDS	255				hypothetical protein
BANCEECM_00149	CDS	1092				hypothetical protein
BANCEECM_00150	CDS	522				hypothetical protein
BANCEECM_00151	CDS	870	gla		COG0580	Glycerol facilitator-aquaporin gla
BANCEECM_00152	CDS	1197	tuf			Elongation factor Tu
BANCEECM_00153	CDS	267				IS630 family transposase ISSpn2
BANCEECM_00154	CDS	255				hypothetical protein
BANCEECM_00155	CDS	267				IS630 family transposase ISSpn2
BANCEECM_00156	CDS	1083	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
BANCEECM_00157	CDS	978	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
BANCEECM_00158	CDS	378				hypothetical protein
BANCEECM_00159	CDS	1443	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
BANCEECM_00160	CDS	843	yvgN	1.1.1.-	COG0656	Glyoxal reductase
BANCEECM_00161	CDS	762				hypothetical protein
BANCEECM_00162	CDS	918	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
BANCEECM_00163	CDS	2037	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
BANCEECM_00164	CDS	258				hypothetical protein
BANCEECM_00165	CDS	1245				hypothetical protein
BANCEECM_00166	CDS	606	urdA	1.3.99.33		Urocanate reductase
BANCEECM_00167	CDS	924	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
BANCEECM_00168	CDS	1380		1.6.99.3		putative NADH oxidase
BANCEECM_00169	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
BANCEECM_00170	CDS	582	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
BANCEECM_00171	CDS	648				hypothetical protein
BANCEECM_00172	CDS	447				hypothetical protein
BANCEECM_00173	CDS	495				hypothetical protein
BANCEECM_00174	CDS	513	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
BANCEECM_00175	CDS	357	mgsR		COG1393	Regulatory protein MgsR
BANCEECM_00176	CDS	801	yxeN			putative amino-acid permease protein YxeN
BANCEECM_00177	CDS	744	tcyC_1	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
BANCEECM_00178	CDS	225				hypothetical protein
BANCEECM_00179	CDS	912	trxB	1.8.1.9	COG0492	Thioredoxin reductase
BANCEECM_00180	CDS	729		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
BANCEECM_00181	CDS	612	def_2	3.5.1.88	COG0242	Peptide deformylase
BANCEECM_00182	CDS	513	capA			Capsule biosynthesis protein CapA
BANCEECM_00183	CDS	336				hypothetical protein
BANCEECM_00184	CDS	828	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
BANCEECM_00185	CDS	636				hypothetical protein
BANCEECM_00186	CDS	726				hypothetical protein
BANCEECM_00187	CDS	936	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
BANCEECM_00188	CDS	897	yicL_1		COG0697	putative inner membrane transporter YicL
BANCEECM_00189	CDS	699	nagR		COG2188	HTH-type transcriptional repressor NagR
BANCEECM_00190	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
BANCEECM_00191	CDS	186				hypothetical protein
BANCEECM_00192	CDS	324				hypothetical protein
BANCEECM_00193	CDS	852				hypothetical protein
BANCEECM_00194	CDS	894				hypothetical protein
BANCEECM_00195	CDS	897				hypothetical protein
BANCEECM_00196	CDS	1215				hypothetical protein
BANCEECM_00197	CDS	1998				hypothetical protein
BANCEECM_00198	CDS	2661				hypothetical protein
BANCEECM_00199	CDS	1530				hypothetical protein
BANCEECM_00200	CDS	1263				ISL3 family transposase IS1193
BANCEECM_00201	CDS	2325	pflB	2.3.1.54		Formate acetyltransferase
BANCEECM_00202	CDS	477	dinB	2.7.7.7		DNA polymerase IV
BANCEECM_00203	CDS	846	uppP	3.6.1.27		Undecaprenyl-diphosphatase
BANCEECM_00204	CDS	870				hypothetical protein
BANCEECM_00205	CDS	1890				hypothetical protein
BANCEECM_00206	CDS	1566				hypothetical protein
BANCEECM_00207	CDS	741	glnQ_2			Glutamine transport ATP-binding protein GlnQ
BANCEECM_00208	CDS	216				hypothetical protein
BANCEECM_00209	CDS	1251	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
BANCEECM_00210	CDS	357				hypothetical protein
BANCEECM_00211	CDS	237				hypothetical protein
BANCEECM_00212	CDS	1023	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
BANCEECM_00213	CDS	477	ilvH	2.2.1.6	COG0440	Putative acetolactate synthase small subunit
BANCEECM_00214	CDS	1701	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
BANCEECM_00215	CDS	1668				putative protein
BANCEECM_00216	CDS	366				putative protein
BANCEECM_00217	CDS	189	rpmB		COG0227	50S ribosomal protein L28
BANCEECM_00218	CDS	1545	prfC			Peptide chain release factor 3
BANCEECM_00219	CDS	303	gatC_1	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
BANCEECM_00220	CDS	1467	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
BANCEECM_00221	CDS	1443	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
BANCEECM_00222	CDS	561	efp			Elongation factor P
BANCEECM_00223	CDS	390				putative protein
BANCEECM_00224	CDS	423	nusB		COG0781	Transcription antitermination protein NusB
BANCEECM_00225	CDS	270				hypothetical protein
BANCEECM_00226	CDS	186				hypothetical protein
BANCEECM_00227	CDS	768	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
BANCEECM_00228	CDS	867	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
BANCEECM_00229	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
BANCEECM_00230	CDS	423	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
BANCEECM_00231	CDS	486	accB			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
BANCEECM_00232	CDS	1236	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
BANCEECM_00233	CDS	732	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BANCEECM_00234	CDS	921	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
BANCEECM_00235	CDS	975		1.6.5.11	COG2070	NADH:quinone reductase
BANCEECM_00236	CDS	225	acpA		COG0236	Acyl carrier protein
BANCEECM_00237	CDS	975	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
BANCEECM_00238	CDS	435				hypothetical protein
BANCEECM_00239	CDS	786	fabM	5.3.3.14	COG1024	Trans-2-decenoyl-[acyl-carrier-protein] isomerase
BANCEECM_00240	CDS	1365	yclM	2.7.2.4	COG0527	Aspartokinase 3
BANCEECM_00241	CDS	372				hypothetical protein
BANCEECM_00242	CDS	1275	serS	6.1.1.11		Serine--tRNA ligase
BANCEECM_00243	CDS	900				hypothetical protein
BANCEECM_00244	CDS	549				hypothetical protein
BANCEECM_00245	CDS	1323	alsT		COG1115	Amino-acid carrier protein AlsT
BANCEECM_00246	CDS	2337	mutS2	3.1.-.-		Endonuclease MutS2
BANCEECM_00247	CDS	549				hypothetical protein
BANCEECM_00248	CDS	303				hypothetical protein
BANCEECM_00249	CDS	882	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
BANCEECM_00250	CDS	615	spsB	3.4.21.89		Signal peptidase IB
BANCEECM_00251	CDS	2367	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
BANCEECM_00252	CDS	1284	tig	5.2.1.8	COG0544	Trigger factor
BANCEECM_00253	CDS	393				hypothetical protein
BANCEECM_00254	CDS	678				hypothetical protein
BANCEECM_00255	CDS	240				hypothetical protein
BANCEECM_00256	CDS	147				hypothetical protein
BANCEECM_00257	CDS	633	liaR		COG2197	Transcriptional regulatory protein LiaR
BANCEECM_00258	CDS	996				hypothetical protein
BANCEECM_00259	CDS	699	liaF		COG4758	Protein LiaF
BANCEECM_00260	CDS	1011	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
BANCEECM_00261	CDS	1008		2.7.4.2		Phosphomevalonate kinase
BANCEECM_00262	CDS	954				hypothetical protein
BANCEECM_00263	CDS	879	galK_1	2.7.1.6		Galactokinase
BANCEECM_00264	CDS	1020				hypothetical protein
BANCEECM_00265	CDS	690	arlR_1		COG0745	Response regulator ArlR
BANCEECM_00266	CDS	1425	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
BANCEECM_00267	CDS	1395	mapZ			Mid-cell-anchored protein Z
BANCEECM_00268	CDS	1158	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
BANCEECM_00269	CDS	330	gpsB		COG3599	Cell cycle protein GpsB
BANCEECM_00270	CDS	528				hypothetical protein
BANCEECM_00271	CDS	597	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
BANCEECM_00272	CDS	2160	ponA		COG0744	Penicillin-binding protein 1A
BANCEECM_00273	CDS	5304		3.2.1.97		Endo-alpha-N-acetylgalactosaminidase
BANCEECM_00274	CDS	1983	sarA_2		COG4166	Oligopeptide-binding protein SarA
BANCEECM_00275	CDS	306				hypothetical protein
BANCEECM_00276	CDS	357				hypothetical protein
BANCEECM_00277	CDS	159				hypothetical protein
BANCEECM_00278	CDS	1365	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
BANCEECM_00279	CDS	696				hypothetical protein
BANCEECM_00280	CDS	585				hypothetical protein
BANCEECM_00281	CDS	1722	ndvA	7.5.2.3	COG1132	Beta-(1-->2)glucan export ATP-binding/permease protein NdvA
BANCEECM_00282	CDS	1755	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BANCEECM_00283	CDS	993	rhaR			HTH-type transcriptional activator RhaR
BANCEECM_00284	CDS	1191				hypothetical protein
BANCEECM_00285	CDS	192				hypothetical protein
BANCEECM_00286	CDS	183				hypothetical protein
BANCEECM_00287	CDS	1287				hypothetical protein
BANCEECM_00288	CDS	726				hypothetical protein
BANCEECM_00289	CDS	720	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BANCEECM_00290	CDS	729				hypothetical protein
BANCEECM_00291	CDS	210				hypothetical protein
BANCEECM_00292	CDS	489				hypothetical protein
BANCEECM_00293	CDS	1461	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
BANCEECM_00294	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
BANCEECM_00295	CDS	552				hypothetical protein
BANCEECM_00296	CDS	102				hypothetical protein
BANCEECM_00297	CDS	390				hypothetical protein
BANCEECM_00298	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
BANCEECM_00299	CDS	708	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
BANCEECM_00300	CDS	177	rpsU		COG0828	30S ribosomal protein S21
BANCEECM_00301	CDS	936	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
BANCEECM_00302	CDS	789	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
BANCEECM_00303	CDS	384				hypothetical protein
BANCEECM_00304	CDS	390				hypothetical protein
BANCEECM_00305	CDS	1131	hemW		COG0635	Heme chaperone HemW
BANCEECM_00306	CDS	738				hypothetical protein
BANCEECM_00307	CDS	774	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
BANCEECM_00308	CDS	618				hypothetical protein
BANCEECM_00309	CDS	402	spxA_1		COG1393	Regulatory protein Spx
BANCEECM_00310	CDS	279				hypothetical protein
BANCEECM_00311	CDS	774	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
BANCEECM_00312	CDS	1305	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
BANCEECM_00313	CDS	879	pstS1		COG0226	Phosphate-binding protein PstS 1
BANCEECM_00314	CDS	918	pstC		COG0573	Phosphate transport system permease protein PstC
BANCEECM_00315	CDS	885				hypothetical protein
BANCEECM_00316	CDS	804	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
BANCEECM_00317	CDS	759	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
BANCEECM_00318	CDS	654	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
BANCEECM_00319	CDS	816	glnH_1		COG0834	Glutamine-binding periplasmic protein
BANCEECM_00320	CDS	1272	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
BANCEECM_00321	CDS	672	aldC	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
BANCEECM_00322	CDS	753				hypothetical protein
BANCEECM_00323	CDS	906	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
BANCEECM_00324	CDS	1158	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
BANCEECM_00325	CDS	807	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
BANCEECM_00326	CDS	774	ydcV			Inner membrane ABC transporter permease protein YdcV
BANCEECM_00327	CDS	1071	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
BANCEECM_00328	CDS	486				hypothetical protein
BANCEECM_00329	CDS	2619	alaS	6.1.1.7		Alanine--tRNA ligase
BANCEECM_00330	CDS	1455	amyS	3.2.1.1		Alpha-amylase
BANCEECM_00331	CDS	750	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
BANCEECM_00332	CDS	1635				hypothetical protein
BANCEECM_00333	CDS	1164	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
BANCEECM_00334	CDS	678	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
BANCEECM_00335	CDS	855	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
BANCEECM_00336	CDS	1068	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
BANCEECM_00337	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
BANCEECM_00338	CDS	1104				hypothetical protein
BANCEECM_00339	CDS	339				hypothetical protein
BANCEECM_00340	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
BANCEECM_00341	CDS	477	aroK	2.7.1.71	COG0703	Shikimate kinase
BANCEECM_00342	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
BANCEECM_00343	CDS	1275	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
BANCEECM_00344	CDS	837				hypothetical protein
BANCEECM_00345	CDS	1104	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
BANCEECM_00346	CDS	987	glyG			Glycosyltransferase GlyG
BANCEECM_00347	CDS	1434				hypothetical protein
BANCEECM_00348	CDS	1035				hypothetical protein
BANCEECM_00349	CDS	738	mecA		COG4862	Adapter protein MecA
BANCEECM_00350	CDS	1287	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
BANCEECM_00351	CDS	870	thrB	2.7.1.39	COG0083	Homoserine kinase
BANCEECM_00352	CDS	939	msrAB1		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB 1
BANCEECM_00353	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
BANCEECM_00354	CDS	1749		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
BANCEECM_00355	CDS	1512	dadD	3.5.4.31		5'-deoxyadenosine deaminase
BANCEECM_00356	CDS	501	rplJ			50S ribosomal protein L10
BANCEECM_00357	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
BANCEECM_00358	CDS	174				hypothetical protein
BANCEECM_00359	CDS	255				hypothetical protein
BANCEECM_00360	CDS	324				hypothetical protein
BANCEECM_00361	CDS	381				hypothetical protein
BANCEECM_00362	CDS	195				hypothetical protein
BANCEECM_00363	CDS	588				hypothetical protein
BANCEECM_00364	CDS	1404	ramC	2.7.-.-	COG0515	putative SapB synthase
BANCEECM_00365	CDS	621	msbA_1	7.5.2.6		Lipid A export ATP-binding/permease protein MsbA
BANCEECM_00366	CDS	741	yxdL_1		COG1136	ABC transporter ATP-binding protein YxdL
BANCEECM_00367	CDS	1320				hypothetical protein
BANCEECM_00368	CDS	225				hypothetical protein
BANCEECM_00369	CDS	144				hypothetical protein
BANCEECM_00370	CDS	297				hypothetical protein
BANCEECM_00371	CDS	261				hypothetical protein
BANCEECM_00372	CDS	552				hypothetical protein
BANCEECM_00373	CDS	198				hypothetical protein
BANCEECM_00374	CDS	795				hypothetical protein
BANCEECM_00375	CDS	426				hypothetical protein
BANCEECM_00376	CDS	360				hypothetical protein
BANCEECM_00377	CDS	207				hypothetical protein
BANCEECM_00378	CDS	1218	Int-Tn			Transposase from transposon Tn916
BANCEECM_00379	CDS	204				hypothetical protein
BANCEECM_00380	CDS	231				hypothetical protein
BANCEECM_00381	CDS	423				hypothetical protein
BANCEECM_00382	CDS	354				hypothetical protein
