locus_tag	ftype	length_bp	gene	EC_number	COG	product
HOJCHJDC_00042	CDS	816	glnH_1		COG0834	Glutamine-binding periplasmic protein
HOJCHJDC_00043	CDS	783				hypothetical protein
HOJCHJDC_00044	CDS	528				ISL3 family transposase ISSpn14
HOJCHJDC_00045	CDS	654	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
HOJCHJDC_00046	CDS	759	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
HOJCHJDC_00047	CDS	804	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
HOJCHJDC_00048	CDS	885				hypothetical protein
HOJCHJDC_00049	CDS	918	pstC		COG0573	Phosphate transport system permease protein PstC
HOJCHJDC_00050	CDS	879	pstS1		COG0226	Phosphate-binding protein PstS 1
HOJCHJDC_00051	CDS	114				hypothetical protein
HOJCHJDC_00052	CDS	1305	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
HOJCHJDC_00053	CDS	774	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
HOJCHJDC_00054	CDS	279				hypothetical protein
HOJCHJDC_00055	CDS	402	spxA_1		COG1393	Regulatory protein Spx
HOJCHJDC_00056	CDS	618				hypothetical protein
HOJCHJDC_00057	CDS	774	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
HOJCHJDC_00058	CDS	738				hypothetical protein
HOJCHJDC_00059	CDS	1131	hemW		COG0635	Heme chaperone HemW
HOJCHJDC_00060	CDS	390				hypothetical protein
HOJCHJDC_00061	CDS	384				hypothetical protein
HOJCHJDC_00062	CDS	789	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
HOJCHJDC_00063	CDS	936	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
HOJCHJDC_00064	CDS	177	rpsU		COG0828	30S ribosomal protein S21
HOJCHJDC_00065	CDS	708	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
HOJCHJDC_00066	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
HOJCHJDC_00067	CDS	390				hypothetical protein
HOJCHJDC_00068	CDS	102				hypothetical protein
HOJCHJDC_00069	CDS	552				hypothetical protein
HOJCHJDC_00070	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
HOJCHJDC_00071	CDS	1461	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
HOJCHJDC_00072	CDS	489				hypothetical protein
HOJCHJDC_00073	CDS	210				hypothetical protein
HOJCHJDC_00074	CDS	729				hypothetical protein
HOJCHJDC_00075	CDS	720	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HOJCHJDC_00076	CDS	663				hypothetical protein
HOJCHJDC_00077	CDS	1287				hypothetical protein
HOJCHJDC_00078	CDS	183				hypothetical protein
HOJCHJDC_00079	CDS	189				hypothetical protein
HOJCHJDC_00080	CDS	1191				hypothetical protein
HOJCHJDC_00081	CDS	993	rhaR			HTH-type transcriptional activator RhaR
HOJCHJDC_00082	CDS	1755	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HOJCHJDC_00083	CDS	1722			COG1132	putative ABC transporter ATP-binding protein
HOJCHJDC_00084	CDS	585				hypothetical protein
HOJCHJDC_00085	CDS	696	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
HOJCHJDC_00086	CDS	1365	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
HOJCHJDC_00087	CDS	159				hypothetical protein
HOJCHJDC_00088	CDS	246				hypothetical protein
HOJCHJDC_00089	CDS	312				hypothetical protein
HOJCHJDC_00090	CDS	267				IS630 family transposase ISSpn2
HOJCHJDC_00091	CDS	324				hypothetical protein
HOJCHJDC_00092	CDS	186				hypothetical protein
HOJCHJDC_00093	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
HOJCHJDC_00094	CDS	699	nagR		COG2188	HTH-type transcriptional repressor NagR
HOJCHJDC_00095	CDS	897	yicL_1		COG0697	putative inner membrane transporter YicL
HOJCHJDC_00096	CDS	936	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
HOJCHJDC_00097	CDS	726				hypothetical protein
HOJCHJDC_00098	CDS	636				hypothetical protein
HOJCHJDC_00099	CDS	828	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
HOJCHJDC_00100	CDS	255				hypothetical protein
HOJCHJDC_00101	CDS	513	capA			Capsule biosynthesis protein CapA
HOJCHJDC_00102	CDS	612	def_1	3.5.1.88	COG0242	Peptide deformylase
HOJCHJDC_00103	CDS	729		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
HOJCHJDC_00104	CDS	912	trxB	1.8.1.9	COG0492	Thioredoxin reductase
HOJCHJDC_00105	CDS	225				hypothetical protein
HOJCHJDC_00106	CDS	744	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
HOJCHJDC_00107	CDS	801	yecS_1		COG0765	L-cystine transport system permease protein YecS
HOJCHJDC_00108	CDS	357	mgsR		COG1393	Regulatory protein MgsR
HOJCHJDC_00109	CDS	531	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
HOJCHJDC_00110	CDS	495				hypothetical protein
HOJCHJDC_00111	CDS	447				hypothetical protein
HOJCHJDC_00112	CDS	648				hypothetical protein
HOJCHJDC_00113	CDS	582	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
HOJCHJDC_00114	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
HOJCHJDC_00115	CDS	1380		1.6.99.3		putative NADH oxidase
HOJCHJDC_00116	CDS	924	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
HOJCHJDC_00117	CDS	444	urdA	1.3.99.33		Urocanate reductase
HOJCHJDC_00118	CDS	1245				hypothetical protein
HOJCHJDC_00119	CDS	258				hypothetical protein
HOJCHJDC_00120	CDS	2037	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
HOJCHJDC_00121	CDS	918	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
HOJCHJDC_00122	CDS	762				hypothetical protein
HOJCHJDC_00123	CDS	843	yvgN	1.1.1.-	COG0656	Glyoxal reductase
HOJCHJDC_00124	CDS	1443	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
HOJCHJDC_00125	CDS	378				hypothetical protein
HOJCHJDC_00126	CDS	978	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
HOJCHJDC_00127	CDS	1083	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
HOJCHJDC_00128	CDS	390				IS630 family transposase ISSpn2
HOJCHJDC_00129	CDS	405				IS630 family transposase ISSpn2
HOJCHJDC_00130	CDS	1728	ezrA		COG4477	Septation ring formation regulator EzrA
HOJCHJDC_00131	CDS	1947	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
HOJCHJDC_00132	CDS	573	gph_1	3.1.3.18		Phosphoglycolate phosphatase
HOJCHJDC_00133	CDS	555	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
HOJCHJDC_00134	CDS	1224	rodA	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase RodA
HOJCHJDC_00135	CDS	2451	dinG_1	3.1.-.-		3'-5' exonuclease DinG
HOJCHJDC_00136	CDS	930				hypothetical protein
HOJCHJDC_00137	CDS	288				hypothetical protein
HOJCHJDC_00138	CDS	1335	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
HOJCHJDC_00139	CDS	675	arlR_1		COG0745	Response regulator ArlR
HOJCHJDC_00140	CDS	2547	pepN	3.4.11.2		Aminopeptidase N
HOJCHJDC_00141	CDS	441				hypothetical protein
HOJCHJDC_00142	CDS	870				hypothetical protein
HOJCHJDC_00143	CDS	501				hypothetical protein
HOJCHJDC_00144	CDS	699		1.1.1.391	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NAD(+)) 2
HOJCHJDC_00145	CDS	237				hypothetical protein
HOJCHJDC_00146	CDS	927	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
HOJCHJDC_00147	CDS	816				hypothetical protein
HOJCHJDC_00148	CDS	321				hypothetical protein
HOJCHJDC_00149	CDS	192				hypothetical protein
HOJCHJDC_00150	CDS	1998	metG	6.1.1.10		Methionine--tRNA ligase
HOJCHJDC_00151	CDS	1260	yknZ		COG0577	putative ABC transporter permease YknZ
HOJCHJDC_00152	CDS	702	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
HOJCHJDC_00153	CDS	1200	yknX		COG0845	Putative efflux system component YknX
HOJCHJDC_00154	CDS	1347	gor	1.8.1.7	COG1249	Glutathione reductase
HOJCHJDC_00155	CDS	537	bioY2		COG1268	Biotin transporter BioY2
HOJCHJDC_00156	CDS	216				hypothetical protein
HOJCHJDC_00157	CDS	321				hypothetical protein
HOJCHJDC_00158	CDS	339				hypothetical protein
HOJCHJDC_00159	CDS	720	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
HOJCHJDC_00160	CDS	519	rimM			Ribosome maturation factor RimM
HOJCHJDC_00161	CDS	789				hypothetical protein
HOJCHJDC_00162	CDS	240				hypothetical protein
HOJCHJDC_00163	CDS	273	rpsP		COG0228	30S ribosomal protein S16
HOJCHJDC_00164	CDS	213				hypothetical protein
HOJCHJDC_00165	CDS	804				hypothetical protein
HOJCHJDC_00166	CDS	1542	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
HOJCHJDC_00167	CDS	483				hypothetical protein
HOJCHJDC_00168	CDS	990	rlmN_1	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
HOJCHJDC_00169	CDS	108	rlmN_2	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
HOJCHJDC_00170	CDS	531				hypothetical protein
HOJCHJDC_00171	CDS	606	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
HOJCHJDC_00172	CDS	1038	yqeN		COG1466	putative protein YqeN
HOJCHJDC_00173	CDS	936	pyrDA	1.3.98.1	COG0167	putative dihydroorotate dehydrogenase A (fumarate)
HOJCHJDC_00174	CDS	1191	metK	2.5.1.6		S-adenosylmethionine synthase
HOJCHJDC_00175	CDS	1344	cshB	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshB
HOJCHJDC_00176	CDS	816	mapP	3.1.3.90		Maltose 6'-phosphate phosphatase
HOJCHJDC_00177	CDS	2181	ptsG_1	2.7.1.199		PTS system glucose-specific EIICBA component
HOJCHJDC_00178	CDS	927	ftsX		COG2177	Cell division protein FtsX
HOJCHJDC_00179	CDS	693	ftsE		COG2884	Cell division ATP-binding protein FtsE
HOJCHJDC_00180	CDS	978	prfB			Peptide chain release factor 2
HOJCHJDC_00181	CDS	657	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
HOJCHJDC_00182	CDS	711	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
HOJCHJDC_00183	CDS	765	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
HOJCHJDC_00184	CDS	957				hypothetical protein
HOJCHJDC_00185	CDS	870	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
HOJCHJDC_00186	CDS	1161	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
HOJCHJDC_00187	CDS	249				hypothetical protein
HOJCHJDC_00188	CDS	591	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
HOJCHJDC_00189	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
HOJCHJDC_00190	CDS	468	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
HOJCHJDC_00191	CDS	558				hypothetical protein
HOJCHJDC_00192	CDS	846			COG1307	DegV domain-containing protein
HOJCHJDC_00193	CDS	1176			COG2081	putative protein
HOJCHJDC_00194	CDS	456				hypothetical protein
HOJCHJDC_00195	CDS	750	mta		COG0789	HTH-type transcriptional activator mta
HOJCHJDC_00196	CDS	222				hypothetical protein
HOJCHJDC_00197	CDS	873				hypothetical protein
HOJCHJDC_00198	CDS	945	gmuF	5.3.1.8	COG1482	putative mannose-6-phosphate isomerase GmuF
HOJCHJDC_00199	CDS	297	bglA	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
HOJCHJDC_00200	CDS	348				hypothetical protein
HOJCHJDC_00201	CDS	1776	pox5	1.2.3.3	COG0028	Pyruvate oxidase
HOJCHJDC_00202	CDS	2244	pacS	7.2.2.8		putative copper-transporting ATPase PacS
HOJCHJDC_00203	CDS	372				hypothetical protein
HOJCHJDC_00204	CDS	396	copY			Transcriptional repressor CopY
HOJCHJDC_00205	CDS	792	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
HOJCHJDC_00206	CDS	633	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
HOJCHJDC_00207	CDS	804	thiM_1	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
HOJCHJDC_00208	CDS	525				hypothetical protein
HOJCHJDC_00209	CDS	693	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
HOJCHJDC_00210	CDS	651				hypothetical protein
HOJCHJDC_00211	CDS	1386	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
HOJCHJDC_00212	CDS	561	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
HOJCHJDC_00213	CDS	630	thiE_2	2.5.1.3		Thiamine-phosphate synthase
HOJCHJDC_00214	CDS	783	thiM_2	2.7.1.50		Hydroxyethylthiazole kinase
HOJCHJDC_00215	CDS	669	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
HOJCHJDC_00216	CDS	1137	hmo	1.1.3.46		4-hydroxymandelate oxidase
HOJCHJDC_00217	CDS	1491	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
HOJCHJDC_00218	CDS	147				hypothetical protein
HOJCHJDC_00219	CDS	681	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
HOJCHJDC_00220	CDS	381	tcyB		COG0765	L-cystine transport system permease protein TcyB
HOJCHJDC_00221	CDS	759	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
HOJCHJDC_00222	CDS	237				hypothetical protein
HOJCHJDC_00223	CDS	555	glnH_2		COG0834	ABC transporter glutamine-binding protein GlnH
HOJCHJDC_00224	CDS	648	bcrA_1			Bacitracin transport ATP-binding protein BcrA
HOJCHJDC_00225	CDS	678				hypothetical protein
HOJCHJDC_00226	CDS	753				hypothetical protein
HOJCHJDC_00227	CDS	765				hypothetical protein
HOJCHJDC_00228	CDS	405				hypothetical protein
HOJCHJDC_00229	CDS	633	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
HOJCHJDC_00230	CDS	702	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
HOJCHJDC_00231	CDS	714				hypothetical protein
HOJCHJDC_00232	CDS	654		3.6.3.-	COG1131	Fluoroquinolones export ATP-binding protein
HOJCHJDC_00233	CDS	90				hypothetical protein
HOJCHJDC_00234	CDS	162				hypothetical protein
HOJCHJDC_00235	CDS	1014				hypothetical protein
HOJCHJDC_00236	CDS	192				hypothetical protein
HOJCHJDC_00237	CDS	375				hypothetical protein
HOJCHJDC_00238	CDS	123				hypothetical protein
HOJCHJDC_00239	CDS	126				hypothetical protein
HOJCHJDC_00240	CDS	1191	divIB		COG1589	Cell division protein DivIB
HOJCHJDC_00241	CDS	1059	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
HOJCHJDC_00242	CDS	1353	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
HOJCHJDC_00243	CDS	642	yxdL_1		COG1136	ABC transporter ATP-binding protein YxdL
HOJCHJDC_00244	CDS	2022				hypothetical protein
HOJCHJDC_00245	CDS	348				hypothetical protein
HOJCHJDC_00246	CDS	255				hypothetical protein
HOJCHJDC_00247	CDS	1842	typA		COG1217	GTP-binding protein TypA/BipA
HOJCHJDC_00248	CDS	726	rsuA_1	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
HOJCHJDC_00249	CDS	228				hypothetical protein
HOJCHJDC_00250	CDS	381	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
HOJCHJDC_00251	CDS	270				hypothetical protein
HOJCHJDC_00252	CDS	969	hdfR			HTH-type transcriptional regulator HdfR
HOJCHJDC_00253	CDS	756		1.-.-.-		putative oxidoreductase
HOJCHJDC_00254	CDS	930	rnz	3.1.26.11	COG1234	Ribonuclease Z
HOJCHJDC_00255	CDS	624				hypothetical protein
HOJCHJDC_00256	CDS	1239	hflX		COG2262	GTPase HflX
HOJCHJDC_00257	CDS	885	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
HOJCHJDC_00258	CDS	171				hypothetical protein
HOJCHJDC_00259	CDS	840	thyA	2.1.1.45	COG0207	Thymidylate synthase
HOJCHJDC_00260	CDS	960	glcK	2.7.1.2	COG1940	Glucokinase
HOJCHJDC_00261	CDS	999				hypothetical protein
HOJCHJDC_00262	CDS	618	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
HOJCHJDC_00263	CDS	1722	menF	5.4.4.2		Isochorismate synthase MenF
HOJCHJDC_00264	CDS	5613				hypothetical protein
HOJCHJDC_00265	CDS	564				hypothetical protein
HOJCHJDC_00266	CDS	1692				hypothetical protein
HOJCHJDC_00267	CDS	738			COG4753	putative response regulatory protein
HOJCHJDC_00268	CDS	1113	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
HOJCHJDC_00269	CDS	567	resA_1			Thiol-disulfide oxidoreductase ResA
HOJCHJDC_00270	CDS	711	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
HOJCHJDC_00271	CDS	861				hypothetical protein
HOJCHJDC_00272	CDS	2055				hypothetical protein
HOJCHJDC_00273	CDS	255				hypothetical protein
HOJCHJDC_00274	CDS	558				hypothetical protein
HOJCHJDC_00275	CDS	447				hypothetical protein
HOJCHJDC_00276	CDS	453				hypothetical protein
HOJCHJDC_00277	CDS	360				hypothetical protein
HOJCHJDC_00278	CDS	246				hypothetical protein
HOJCHJDC_00279	CDS	426				hypothetical protein
HOJCHJDC_00280	CDS	6702	lacZ	3.2.1.23		Beta-galactosidase
HOJCHJDC_00281	CDS	1476	gatC_1		COG3775	PTS system galactitol-specific EIIC component
HOJCHJDC_00282	CDS	1251	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
HOJCHJDC_00283	CDS	471				hypothetical protein
HOJCHJDC_00284	CDS	1533	cls	2.7.8.-		Cardiolipin synthase
HOJCHJDC_00285	CDS	144				hypothetical protein
HOJCHJDC_00286	CDS	1539				hypothetical protein
HOJCHJDC_00287	CDS	2208	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
HOJCHJDC_00288	CDS	507				hypothetical protein
HOJCHJDC_00289	CDS	591				hypothetical protein
HOJCHJDC_00290	CDS	618	udk_1	2.7.1.48		Uridine kinase
HOJCHJDC_00291	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
HOJCHJDC_00292	CDS	627	rplC		COG0087	50S ribosomal protein L3
HOJCHJDC_00293	CDS	624	rplD		COG0088	50S ribosomal protein L4
HOJCHJDC_00294	CDS	297	rplW			50S ribosomal protein L23
HOJCHJDC_00295	CDS	834	rplB		COG0090	50S ribosomal protein L2
HOJCHJDC_00296	CDS	282	rpsS		COG0185	30S ribosomal protein S19
HOJCHJDC_00297	CDS	345	rplV		COG0091	50S ribosomal protein L22
HOJCHJDC_00298	CDS	654	rpsC		COG0092	30S ribosomal protein S3
HOJCHJDC_00299	CDS	414	rplP		COG0197	50S ribosomal protein L16
HOJCHJDC_00300	CDS	207	rpmC		COG0255	50S ribosomal protein L29
HOJCHJDC_00301	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
HOJCHJDC_00302	CDS	369	rplN		COG0093	50S ribosomal protein L14
HOJCHJDC_00303	CDS	306	rplX		COG0198	50S ribosomal protein L24
HOJCHJDC_00304	CDS	543	rplE		COG0094	50S ribosomal protein L5
HOJCHJDC_00305	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
HOJCHJDC_00306	CDS	399	rpsH			30S ribosomal protein S8
HOJCHJDC_00307	CDS	537	rplF		COG0097	50S ribosomal protein L6
HOJCHJDC_00308	CDS	357	rplR		COG0256	50S ribosomal protein L18
HOJCHJDC_00309	CDS	495	rpsE			30S ribosomal protein S5
HOJCHJDC_00310	CDS	183	rpmD		COG1841	50S ribosomal protein L30
HOJCHJDC_00311	CDS	441	rplO			50S ribosomal protein L15
HOJCHJDC_00312	CDS	1311	secY			Protein translocase subunit SecY
HOJCHJDC_00313	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
HOJCHJDC_00314	CDS	219	infA		COG0361	Translation initiation factor IF-1
HOJCHJDC_00315	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
HOJCHJDC_00316	CDS	366	rpsM		COG0099	30S ribosomal protein S13
HOJCHJDC_00317	CDS	384	rpsK			30S ribosomal protein S11
HOJCHJDC_00318	CDS	936	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
HOJCHJDC_00319	CDS	387	rplQ		COG0203	50S ribosomal protein L17
HOJCHJDC_00320	CDS	267				hypothetical protein
HOJCHJDC_00321	CDS	1338				hypothetical protein
HOJCHJDC_00322	CDS	693	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
HOJCHJDC_00323	CDS	414				hypothetical protein
HOJCHJDC_00324	CDS	603				hypothetical protein
HOJCHJDC_00325	CDS	627	phnU		COG0555	Putative 2-aminoethylphosphonate transport system permease protein PhnU
HOJCHJDC_00326	CDS	624				Putative ABC transporter ATP-binding protein MG187 
HOJCHJDC_00327	CDS	387	malK	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
HOJCHJDC_00328	CDS	369				hypothetical protein
HOJCHJDC_00329	CDS	609			COG1840	putative protein
HOJCHJDC_00330	CDS	777	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
HOJCHJDC_00331	CDS	747	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
HOJCHJDC_00332	CDS	981	sorC_1		COG2390	Sorbitol operon regulator
HOJCHJDC_00333	CDS	321	licA_1		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
HOJCHJDC_00334	CDS	309	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
HOJCHJDC_00335	CDS	1299	licC_1		COG1455	Lichenan permease IIC component
HOJCHJDC_00336	CDS	2439	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
HOJCHJDC_00337	CDS	669	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
HOJCHJDC_00338	CDS	1089	gldA	1.1.1.6		Glycerol dehydrogenase
HOJCHJDC_00339	CDS	2502	leuS	6.1.1.4		Leucine--tRNA ligase
HOJCHJDC_00340	CDS	843				hypothetical protein
HOJCHJDC_00341	CDS	696				hypothetical protein
HOJCHJDC_00342	CDS	417				hypothetical protein
HOJCHJDC_00343	CDS	999	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
HOJCHJDC_00344	CDS	573				hypothetical protein
HOJCHJDC_00345	CDS	759	uppS	2.5.1.-	COG0020	Isoprenyl transferase
HOJCHJDC_00346	CDS	804				hypothetical protein
