locus_tag	ftype	length_bp	gene	EC_number	COG	product
HHPGNICE_00062	CDS	936	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
HHPGNICE_00063	CDS	723	lmrA	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
HHPGNICE_00064	CDS	1095	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
HHPGNICE_00065	CDS	1167	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
HHPGNICE_00066	CDS	3099	rapA	3.6.4.-		RNA polymerase-associated protein RapA
HHPGNICE_00067	CDS	618				hypothetical protein
HHPGNICE_00068	CDS	1335	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
HHPGNICE_00069	CDS	465				hypothetical protein
HHPGNICE_00070	CDS	495				hypothetical protein
HHPGNICE_00071	CDS	1656	mltG	4.2.2.-		Endolytic murein transglycosylase
HHPGNICE_00072	CDS	483	greA			Transcription elongation factor GreA
HHPGNICE_00073	CDS	234				hypothetical protein
HHPGNICE_00074	CDS	429				hypothetical protein
HHPGNICE_00075	CDS	201	atpE		COG0636	ATP synthase subunit c
HHPGNICE_00076	CDS	717	atpB		COG0356	ATP synthase subunit a
HHPGNICE_00077	CDS	495	atpF		COG0711	ATP synthase subunit b
HHPGNICE_00078	CDS	537	atpH		COG0712	ATP synthase subunit delta
HHPGNICE_00079	CDS	1506	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
HHPGNICE_00080	CDS	879	atpG		COG0224	ATP synthase gamma chain
HHPGNICE_00081	CDS	1407	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
HHPGNICE_00082	CDS	420	atpC		COG0355	ATP synthase epsilon chain
HHPGNICE_00083	CDS	1014	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
HHPGNICE_00084	CDS	1167				Sodium-lithium/proton antiporter
HHPGNICE_00085	CDS	1230	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
HHPGNICE_00086	CDS	642	yecS		COG0765	L-cystine transport system permease protein YecS
HHPGNICE_00087	CDS	630	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
HHPGNICE_00088	CDS	837	artP_1		COG0834	Arginine-binding extracellular protein ArtP
HHPGNICE_00089	CDS	348				hypothetical protein
HHPGNICE_00090	CDS	1719	pgcA	5.4.2.2		Phosphoglucomutase
HHPGNICE_00091	CDS	534				IS630 family transposase IS630-Spn1
HHPGNICE_00092	CDS	255				hypothetical protein
HHPGNICE_00093	CDS	1092				hypothetical protein
HHPGNICE_00094	CDS	522				hypothetical protein
HHPGNICE_00095	CDS	870	gla		COG0580	Glycerol facilitator-aquaporin gla
HHPGNICE_00096	CDS	1197	tuf			Elongation factor Tu
HHPGNICE_00097	CDS	267				IS630 family transposase ISSpn2
HHPGNICE_00098	CDS	255				hypothetical protein
HHPGNICE_00099	CDS	267				IS630 family transposase ISSpn2
HHPGNICE_00100	CDS	1083	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
HHPGNICE_00101	CDS	978	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
HHPGNICE_00102	CDS	378				hypothetical protein
HHPGNICE_00103	CDS	1443	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
HHPGNICE_00104	CDS	843	yvgN	1.1.1.-	COG0656	Glyoxal reductase
HHPGNICE_00105	CDS	762				hypothetical protein
HHPGNICE_00106	CDS	918	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
HHPGNICE_00107	CDS	2037	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
HHPGNICE_00108	CDS	258				hypothetical protein
HHPGNICE_00109	CDS	1245				hypothetical protein
HHPGNICE_00110	CDS	606	urdA	1.3.99.33		Urocanate reductase
HHPGNICE_00111	CDS	924	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
HHPGNICE_00112	CDS	1380		1.6.99.3		putative NADH oxidase
HHPGNICE_00113	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
HHPGNICE_00114	CDS	582	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
HHPGNICE_00115	CDS	648				hypothetical protein
HHPGNICE_00116	CDS	447				hypothetical protein
HHPGNICE_00117	CDS	495				hypothetical protein
HHPGNICE_00118	CDS	513	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
HHPGNICE_00119	CDS	357	mgsR		COG1393	Regulatory protein MgsR
HHPGNICE_00120	CDS	801	yxeN			putative amino-acid permease protein YxeN
HHPGNICE_00121	CDS	744	tcyC_1	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
HHPGNICE_00122	CDS	225				hypothetical protein
HHPGNICE_00123	CDS	912	trxB	1.8.1.9	COG0492	Thioredoxin reductase
HHPGNICE_00124	CDS	729		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
HHPGNICE_00125	CDS	612	def_2	3.5.1.88	COG0242	Peptide deformylase
HHPGNICE_00126	CDS	513	capA			Capsule biosynthesis protein CapA
HHPGNICE_00127	CDS	336				hypothetical protein
HHPGNICE_00128	CDS	828	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
HHPGNICE_00129	CDS	636				hypothetical protein
HHPGNICE_00130	CDS	726				hypothetical protein
HHPGNICE_00131	CDS	936	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
HHPGNICE_00132	CDS	897	yicL_1		COG0697	putative inner membrane transporter YicL
HHPGNICE_00133	CDS	699	nagR		COG2188	HTH-type transcriptional repressor NagR
HHPGNICE_00134	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
HHPGNICE_00135	CDS	186				hypothetical protein
HHPGNICE_00136	CDS	324				hypothetical protein
HHPGNICE_00137	CDS	306				hypothetical protein
HHPGNICE_00138	CDS	357				hypothetical protein
HHPGNICE_00139	CDS	159				hypothetical protein
HHPGNICE_00140	CDS	1365	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
HHPGNICE_00141	CDS	696				hypothetical protein
HHPGNICE_00142	CDS	585				hypothetical protein
HHPGNICE_00143	CDS	1722	ndvA	7.5.2.3	COG1132	Beta-(1-->2)glucan export ATP-binding/permease protein NdvA
HHPGNICE_00144	CDS	1755	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HHPGNICE_00145	CDS	993	rhaR			HTH-type transcriptional activator RhaR
HHPGNICE_00146	CDS	1191				hypothetical protein
HHPGNICE_00147	CDS	192				hypothetical protein
HHPGNICE_00148	CDS	183				hypothetical protein
HHPGNICE_00149	CDS	1287				hypothetical protein
HHPGNICE_00150	CDS	726				hypothetical protein
HHPGNICE_00151	CDS	720	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HHPGNICE_00152	CDS	729				hypothetical protein
HHPGNICE_00153	CDS	210				hypothetical protein
HHPGNICE_00154	CDS	489				hypothetical protein
HHPGNICE_00155	CDS	1461	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
HHPGNICE_00156	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
HHPGNICE_00157	CDS	552				hypothetical protein
HHPGNICE_00158	CDS	102				hypothetical protein
HHPGNICE_00159	CDS	390				hypothetical protein
HHPGNICE_00160	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
HHPGNICE_00161	CDS	708	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
HHPGNICE_00162	CDS	177	rpsU		COG0828	30S ribosomal protein S21
HHPGNICE_00163	CDS	936	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
HHPGNICE_00164	CDS	789	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
HHPGNICE_00165	CDS	384				hypothetical protein
HHPGNICE_00166	CDS	390				hypothetical protein
HHPGNICE_00167	CDS	1131	hemW		COG0635	Heme chaperone HemW
HHPGNICE_00168	CDS	738				hypothetical protein
HHPGNICE_00169	CDS	774	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
HHPGNICE_00170	CDS	618				hypothetical protein
HHPGNICE_00171	CDS	402	spxA_1		COG1393	Regulatory protein Spx
HHPGNICE_00172	CDS	279				hypothetical protein
HHPGNICE_00173	CDS	774	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
HHPGNICE_00174	CDS	1305	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
HHPGNICE_00175	CDS	879	pstS1		COG0226	Phosphate-binding protein PstS 1
HHPGNICE_00176	CDS	918	pstC		COG0573	Phosphate transport system permease protein PstC
HHPGNICE_00177	CDS	885				hypothetical protein
HHPGNICE_00178	CDS	804	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
HHPGNICE_00179	CDS	759	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
HHPGNICE_00180	CDS	654	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
HHPGNICE_00181	CDS	816	glnH_1		COG0834	Glutamine-binding periplasmic protein
HHPGNICE_00182	CDS	1272	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
HHPGNICE_00183	CDS	672	aldC	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
HHPGNICE_00184	CDS	753				hypothetical protein
HHPGNICE_00185	CDS	906	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
HHPGNICE_00186	CDS	1158	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
HHPGNICE_00187	CDS	807	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
HHPGNICE_00188	CDS	774	ydcV			Inner membrane ABC transporter permease protein YdcV
HHPGNICE_00189	CDS	1071	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
HHPGNICE_00190	CDS	486				hypothetical protein
HHPGNICE_00191	CDS	2619	alaS	6.1.1.7		Alanine--tRNA ligase
HHPGNICE_00192	CDS	1455	amyS	3.2.1.1		Alpha-amylase
HHPGNICE_00193	CDS	750	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
HHPGNICE_00194	CDS	1635				hypothetical protein
HHPGNICE_00195	CDS	1164	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
HHPGNICE_00196	CDS	678	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
HHPGNICE_00197	CDS	855	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
HHPGNICE_00198	CDS	1068	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
HHPGNICE_00199	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
HHPGNICE_00200	CDS	1104				hypothetical protein
HHPGNICE_00201	CDS	339				hypothetical protein
HHPGNICE_00202	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
HHPGNICE_00203	CDS	477	aroK	2.7.1.71	COG0703	Shikimate kinase
HHPGNICE_00204	CDS	849	pheA			Bifunctional chorismate mutase/prephenate dehydratase
HHPGNICE_00205	CDS	1275	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
HHPGNICE_00206	CDS	837				hypothetical protein
HHPGNICE_00207	CDS	1104	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
HHPGNICE_00208	CDS	987	glyG			Glycosyltransferase GlyG
HHPGNICE_00209	CDS	1434				hypothetical protein
HHPGNICE_00210	CDS	1035				hypothetical protein
HHPGNICE_00211	CDS	738	mecA		COG4862	Adapter protein MecA
HHPGNICE_00212	CDS	1287	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
HHPGNICE_00213	CDS	870	thrB	2.7.1.39	COG0083	Homoserine kinase
HHPGNICE_00214	CDS	939	msrAB1		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB 1
HHPGNICE_00215	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
HHPGNICE_00216	CDS	1749		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
HHPGNICE_00217	CDS	1362	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
HHPGNICE_00218	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
HHPGNICE_00219	CDS	1005	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
HHPGNICE_00220	CDS	768	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
HHPGNICE_00221	CDS	600	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
HHPGNICE_00222	CDS	1224	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
HHPGNICE_00223	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
HHPGNICE_00224	CDS	732				hypothetical protein
HHPGNICE_00225	CDS	1152				hypothetical protein
HHPGNICE_00226	CDS	660	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
HHPGNICE_00227	CDS	447				hypothetical protein
HHPGNICE_00228	CDS	1179	nagC_1		COG1940	N-acetylglucosamine repressor
HHPGNICE_00229	CDS	1269	licC_1		COG1455	Lichenan permease IIC component
HHPGNICE_00230	CDS	897				hypothetical protein
HHPGNICE_00231	CDS	318	ptcB	2.7.1.205	COG1440	PTS system cellobiose-specific EIIB component
HHPGNICE_00232	CDS	318	celD			PTS system cellobiose-specific EIIA component
HHPGNICE_00233	CDS	1356	celB		COG1455	PTS system cellobiose-specific EIIC component
HHPGNICE_00234	CDS	1476		3.1.6.1	COG3119	Arylsulfatase
HHPGNICE_00235	CDS	849		1.8.3.7	COG1262	Formylglycine-generating enzyme
HHPGNICE_00236	CDS	771				hypothetical protein
HHPGNICE_00237	CDS	204				hypothetical protein
HHPGNICE_00238	CDS	609				hypothetical protein
HHPGNICE_00239	CDS	171				hypothetical protein
HHPGNICE_00240	CDS	567				hypothetical protein
HHPGNICE_00241	CDS	165				hypothetical protein
HHPGNICE_00242	CDS	1482				Putative trans-acting regulator
HHPGNICE_00243	CDS	1002	rbsR		COG1609	Ribose operon repressor
HHPGNICE_00244	CDS	918	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
HHPGNICE_00245	CDS	891				hypothetical protein
HHPGNICE_00246	CDS	1617				hypothetical protein
HHPGNICE_00247	CDS	1320	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
HHPGNICE_00248	tRNA	76				tRNA-Lys(ctt)
HHPGNICE_00249	CDS	1272			COG2256	putative AAA domain-containing protein
HHPGNICE_00250	CDS	240				hypothetical protein
HHPGNICE_00251	CDS	180				hypothetical protein
HHPGNICE_00252	CDS	453				hypothetical protein
HHPGNICE_00253	CDS	471				hypothetical protein
HHPGNICE_00254	CDS	1089				hypothetical protein
HHPGNICE_00255	CDS	429				hypothetical protein
HHPGNICE_00256	CDS	951	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
HHPGNICE_00257	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
HHPGNICE_00258	CDS	1797	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
HHPGNICE_00259	CDS	678				hypothetical protein
HHPGNICE_00260	CDS	771	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
HHPGNICE_00261	CDS	765				hypothetical protein
HHPGNICE_00262	CDS	606				hypothetical protein
HHPGNICE_00263	CDS	669	aqpZ2			Aquaporin Z 2
HHPGNICE_00264	CDS	534	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
HHPGNICE_00265	CDS	315	trxA		COG0526	Thioredoxin
HHPGNICE_00266	CDS	222				hypothetical protein
HHPGNICE_00267	CDS	381				hypothetical protein
HHPGNICE_00268	CDS	954				hypothetical protein
HHPGNICE_00269	CDS	519	sstT_1		COG3633	Serine/threonine transporter SstT
HHPGNICE_00270	CDS	339	sstT_2		COG3633	Serine/threonine transporter SstT
HHPGNICE_00271	CDS	561	ykuT		COG0668	putative MscS family protein YkuT
HHPGNICE_00272	CDS	909				hypothetical protein
HHPGNICE_00273	CDS	528	gph_1	3.1.3.18		Phosphoglycolate phosphatase
HHPGNICE_00274	CDS	1107	yqeH		COG1161	putative protein YqeH
HHPGNICE_00275	CDS	312	yhbY		COG1534	RNA-binding protein YhbY
HHPGNICE_00276	CDS	630	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
HHPGNICE_00277	CDS	594				hypothetical protein
HHPGNICE_00278	CDS	501	sttH	3.5.2.19		Streptothricin hydrolase
HHPGNICE_00279	CDS	354	rsfS		COG0799	Ribosomal silencing factor RsfS
HHPGNICE_00280	CDS	741	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
HHPGNICE_00281	CDS	1812				hypothetical protein
HHPGNICE_00282	CDS	1098	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
HHPGNICE_00283	CDS	255				hypothetical protein
HHPGNICE_00284	CDS	255	yoeB	3.1.-.-	COG4115	Toxin YoeB
HHPGNICE_00285	CDS	1614	rny	3.1.-.-	COG1418	Ribonuclease Y
HHPGNICE_00286	CDS	627	gmk	2.7.4.8		Guanylate kinase
HHPGNICE_00287	CDS	315	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
HHPGNICE_00288	CDS	2397	priA	3.6.4.-	COG1198	Primosomal protein N'
HHPGNICE_00289	CDS	936	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
HHPGNICE_00290	CDS	1314	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
HHPGNICE_00291	CDS	741	phpP	3.1.3.16	COG0631	Protein phosphatase PhpP
HHPGNICE_00292	CDS	1980	stkP	2.7.11.1	COG0515	Serine/threonine-protein kinase StkP
HHPGNICE_00293	CDS	759	yjjP		COG2966	Inner membrane protein YjjP
HHPGNICE_00294	CDS	450				hypothetical protein
HHPGNICE_00295	CDS	399				hypothetical protein
HHPGNICE_00296	CDS	198				hypothetical protein
HHPGNICE_00297	CDS	1173	mvaS	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
HHPGNICE_00298	CDS	1275	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
HHPGNICE_00299	CDS	966	degA		COG1609	HTH-type transcriptional regulator DegA
HHPGNICE_00300	CDS	1455	scrB	3.2.1.26		Sucrose-6-phosphate hydrolase
HHPGNICE_00301	CDS	1884				hypothetical protein
HHPGNICE_00302	CDS	888	gmuE	2.7.1.4	COG1940	Putative fructokinase
HHPGNICE_00303	CDS	618				hypothetical protein
HHPGNICE_00304	CDS	894		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
HHPGNICE_00305	CDS	1200	yhaP		COG1668	putative protein YhaP
HHPGNICE_00306	CDS	768				hypothetical protein
HHPGNICE_00307	CDS	696	skfE	7.3.2.3	COG1131	SkfA peptide export ATP-binding protein SkfE
HHPGNICE_00308	CDS	366	ytrA		COG1725	HTH-type transcriptional repressor YtrA
HHPGNICE_00309	CDS	474	nrdR		COG1327	Transcriptional repressor NrdR
HHPGNICE_00310	CDS	1170				hypothetical protein
HHPGNICE_00311	CDS	897	dnaI		COG1484	Primosomal protein DnaI
HHPGNICE_00312	CDS	714	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
HHPGNICE_00313	CDS	1311	der		COG1160	GTPase Der
HHPGNICE_00314	CDS	345				hypothetical protein
HHPGNICE_00315	CDS	336				hypothetical protein
HHPGNICE_00316	CDS	792				hypothetical protein
HHPGNICE_00317	CDS	642				hypothetical protein
HHPGNICE_00318	CDS	633	bcrA_1			Bacitracin transport ATP-binding protein BcrA
HHPGNICE_00319	CDS	288				hypothetical protein
HHPGNICE_00320	CDS	2514	secA		COG0653	Protein translocase subunit SecA
HHPGNICE_00321	CDS	1032	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
HHPGNICE_00322	CDS	1032	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
HHPGNICE_00323	CDS	369	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
HHPGNICE_00324	CDS	1104	alr	5.1.1.1	COG0787	Alanine racemase
HHPGNICE_00325	CDS	2016	recG	3.6.4.12		ATP-dependent DNA helicase RecG
HHPGNICE_00326	CDS	204				hypothetical protein
HHPGNICE_00327	CDS	981	axeA	3.1.1.41	COG3458	Cephalosporin-C deacetylase
HHPGNICE_00328	CDS	369				hypothetical protein
HHPGNICE_00329	CDS	228				hypothetical protein
HHPGNICE_00330	CDS	2898	nanA_1	3.2.1.18	COG4409	Sialidase A
HHPGNICE_00331	CDS	453				hypothetical protein
HHPGNICE_00332	CDS	1338				hypothetical protein
HHPGNICE_00333	CDS	885	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
HHPGNICE_00334	CDS	834	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
HHPGNICE_00335	CDS	2094	nanB	3.2.1.18	COG4409	Sialidase B
HHPGNICE_00336	CDS	1104	yjhC	1.-.-.-	COG0673	putative oxidoreductase YjhC
HHPGNICE_00337	CDS	699	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
HHPGNICE_00338	CDS	1518	ptsG_1	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
HHPGNICE_00339	CDS	1329				hypothetical protein
HHPGNICE_00340	CDS	888	lacF_1			Lactose transport system permease protein LacF
HHPGNICE_00341	CDS	840	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
HHPGNICE_00342	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
HHPGNICE_00343	CDS	345				hypothetical protein
HHPGNICE_00344	CDS	645				hypothetical protein
HHPGNICE_00345	CDS	918	nanA_2	4.1.3.3	COG0329	N-acetylneuraminate lyase
HHPGNICE_00346	CDS	885	bglK_1	2.7.1.85	COG1940	Beta-glucoside kinase
