locus_tag	ftype	length_bp	gene	EC_number	COG	product
JJGGOMAL_00113	CDS	678	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
JJGGOMAL_00114	CDS	2337	ctpE	7.2.2.10	COG0474	Calcium-transporting ATPase CtpE
JJGGOMAL_00115	CDS	750	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
JJGGOMAL_00116	CDS	615				hypothetical protein
JJGGOMAL_00117	CDS	270	rpsO		COG0184	30S ribosomal protein S15
JJGGOMAL_00118	CDS	630				hypothetical protein
JJGGOMAL_00119	CDS	201				hypothetical protein
JJGGOMAL_00120	CDS	324				hypothetical protein
JJGGOMAL_00121	CDS	1944	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
JJGGOMAL_00122	CDS	975	graS	2.7.13.3	COG0642	Sensor histidine kinase GraS
JJGGOMAL_00123	CDS	678	graR		COG0745	Response regulator protein GraR
JJGGOMAL_00124	CDS	1074				hypothetical protein
JJGGOMAL_00125	CDS	303				hypothetical protein
JJGGOMAL_00126	CDS	438	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
JJGGOMAL_00127	CDS	843				hypothetical protein
JJGGOMAL_00128	CDS	651	dtxR			Diphtheria toxin repressor
JJGGOMAL_00129	CDS	648				hypothetical protein
JJGGOMAL_00130	CDS	414				hypothetical protein
JJGGOMAL_00131	CDS	186				hypothetical protein
JJGGOMAL_00132	CDS	444	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
JJGGOMAL_00133	CDS	2223	relA			Bifunctional (p)ppGpp synthase/hydrolase RelA
JJGGOMAL_00134	CDS	630		3.-.-.-		putative metallo-hydrolase
JJGGOMAL_00135	CDS	1893	pepO	3.4.24.-	COG3590	Neutral endopeptidase
JJGGOMAL_00136	CDS	723	scaC	7.2.2.5	COG1121	Manganese import ATP-binding protein ScaC
JJGGOMAL_00137	CDS	849	mntB			Manganese transport system membrane protein MntB
JJGGOMAL_00138	CDS	930	psaA		COG0803	Manganese ABC transporter substrate-binding lipoprotein
JJGGOMAL_00139	CDS	492	tpx	1.11.1.15	COG2077	Thiol peroxidase
JJGGOMAL_00140	CDS	2709				hypothetical protein
JJGGOMAL_00141	CDS	702			COG1136	putative ABC transporter ATP-binding protein
JJGGOMAL_00142	CDS	2412				hypothetical protein
JJGGOMAL_00143	CDS	693	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
JJGGOMAL_00144	CDS	381				hypothetical protein
JJGGOMAL_00145	CDS	2793	ileS	6.1.1.5		Isoleucine--tRNA ligase
JJGGOMAL_00146	CDS	789	divIVA		COG3599	Cell division protein DivIVA
JJGGOMAL_00147	CDS	786				hypothetical protein
JJGGOMAL_00148	CDS	264				hypothetical protein
JJGGOMAL_00149	CDS	540	sepF		COG1799	Cell division protein SepF
JJGGOMAL_00150	CDS	672			COG0325	Pyridoxal phosphate homeostasis protein
JJGGOMAL_00151	CDS	1260	ftsZ		COG0206	Cell division protein FtsZ
JJGGOMAL_00152	CDS	1374	ftsA		COG0849	Cell division protein FtsA
JJGGOMAL_00153	CDS	705				hypothetical protein
JJGGOMAL_00154	CDS	612				hypothetical protein
JJGGOMAL_00155	CDS	1374	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
JJGGOMAL_00156	CDS	1044	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
JJGGOMAL_00157	CDS	597	recR		COG0353	Recombination protein RecR
JJGGOMAL_00158	CDS	2043	penA		COG0768	Penicillin-binding protein 2B
JJGGOMAL_00159	CDS	852	ybbH_1		COG1737	putative HTH-type transcriptional regulator YbbH
JJGGOMAL_00160	CDS	885	bglK_1	2.7.1.85	COG1940	Beta-glucoside kinase
JJGGOMAL_00161	CDS	918	nanA_1	4.1.3.3	COG0329	N-acetylneuraminate lyase
JJGGOMAL_00162	CDS	645				hypothetical protein
JJGGOMAL_00163	CDS	345				hypothetical protein
JJGGOMAL_00164	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
JJGGOMAL_00165	CDS	840	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
JJGGOMAL_00166	CDS	972	lacF_1			Lactose transport system permease protein LacF
JJGGOMAL_00167	CDS	1329				hypothetical protein
JJGGOMAL_00168	CDS	1518	ptsG_1	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
JJGGOMAL_00169	CDS	699	nanE_1	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
JJGGOMAL_00170	CDS	1104	yjhC_1	1.-.-.-	COG0673	putative oxidoreductase YjhC
JJGGOMAL_00171	CDS	2094	nanB_1	3.2.1.18	COG4409	Sialidase B
JJGGOMAL_00172	CDS	834	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
JJGGOMAL_00173	CDS	885	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
JJGGOMAL_00174	CDS	1338				hypothetical protein
JJGGOMAL_00175	CDS	453				hypothetical protein
JJGGOMAL_00176	CDS	2898	nanA_2	3.2.1.18	COG4409	Sialidase A
JJGGOMAL_00177	CDS	228				hypothetical protein
JJGGOMAL_00178	CDS	1215				hypothetical protein
JJGGOMAL_00179	CDS	480				hypothetical protein
JJGGOMAL_00180	CDS	381				hypothetical protein
JJGGOMAL_00181	CDS	222				hypothetical protein
JJGGOMAL_00182	CDS	315	trxA		COG0526	Thioredoxin
JJGGOMAL_00183	CDS	534	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
JJGGOMAL_00184	CDS	669	aqpZ2			Aquaporin Z 2
JJGGOMAL_00185	CDS	792				hypothetical protein
JJGGOMAL_00186	CDS	156				hypothetical protein
JJGGOMAL_00187	CDS	1797	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
JJGGOMAL_00188	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
JJGGOMAL_00189	CDS	951	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
JJGGOMAL_00190	CDS	1017				hypothetical protein
JJGGOMAL_00191	CDS	2244				hypothetical protein
JJGGOMAL_00192	CDS	1035				hypothetical protein
JJGGOMAL_00193	CDS	159				hypothetical protein
JJGGOMAL_00194	CDS	1089				hypothetical protein
JJGGOMAL_00195	CDS	471				hypothetical protein
JJGGOMAL_00196	CDS	453				hypothetical protein
JJGGOMAL_00197	CDS	180				hypothetical protein
JJGGOMAL_00198	CDS	240				hypothetical protein
JJGGOMAL_00199	CDS	1272			COG2256	putative AAA domain-containing protein
JJGGOMAL_00200	tRNA	76				tRNA-Lys(ctt)
JJGGOMAL_00201	CDS	1320	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
JJGGOMAL_00202	CDS	1617				hypothetical protein
JJGGOMAL_00203	CDS	891				hypothetical protein
JJGGOMAL_00204	CDS	918	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
JJGGOMAL_00205	CDS	1002	rbsR		COG1609	Ribose operon repressor
JJGGOMAL_00206	CDS	1482				Putative trans-acting regulator
JJGGOMAL_00207	CDS	567				hypothetical protein
JJGGOMAL_00208	CDS	171				hypothetical protein
JJGGOMAL_00209	CDS	609				hypothetical protein
JJGGOMAL_00210	CDS	204				hypothetical protein
JJGGOMAL_00211	CDS	771				hypothetical protein
JJGGOMAL_00212	CDS	849		1.8.3.7	COG1262	Formylglycine-generating enzyme
JJGGOMAL_00213	CDS	1476		3.1.6.1	COG3119	Arylsulfatase
JJGGOMAL_00214	CDS	1356	celB		COG1455	PTS system cellobiose-specific EIIC component
JJGGOMAL_00215	CDS	318	licA_1		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
JJGGOMAL_00216	CDS	318	ptcB	2.7.1.205	COG1440	PTS system cellobiose-specific EIIB component
JJGGOMAL_00217	CDS	897				hypothetical protein
JJGGOMAL_00218	CDS	1263	licC_1		COG1455	Lichenan permease IIC component
JJGGOMAL_00219	CDS	1179	nagC		COG1940	N-acetylglucosamine repressor
JJGGOMAL_00220	CDS	408				hypothetical protein
JJGGOMAL_00221	CDS	660				hypothetical protein
JJGGOMAL_00222	CDS	1152				hypothetical protein
JJGGOMAL_00223	CDS	732				hypothetical protein
JJGGOMAL_00224	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
JJGGOMAL_00225	CDS	1224	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
JJGGOMAL_00226	CDS	600	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
JJGGOMAL_00227	CDS	768	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
JJGGOMAL_00228	CDS	1005	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
JJGGOMAL_00229	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
JJGGOMAL_00230	CDS	1362	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
JJGGOMAL_00231	CDS	1002	ccpA_1		COG1609	Catabolite control protein A
JJGGOMAL_00232	CDS	369				hypothetical protein
JJGGOMAL_00233	CDS	711				hypothetical protein
JJGGOMAL_00234	CDS	1692				hypothetical protein
JJGGOMAL_00235	CDS	1011	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JJGGOMAL_00236	CDS	1068				hypothetical protein
JJGGOMAL_00237	CDS	660				hypothetical protein
JJGGOMAL_00238	CDS	981	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
JJGGOMAL_00239	CDS	1476	galT_1	2.7.7.12		Galactose-1-phosphate uridylyltransferase
JJGGOMAL_00240	CDS	642	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
JJGGOMAL_00241	CDS	402				hypothetical protein
JJGGOMAL_00242	CDS	297				hypothetical protein
JJGGOMAL_00243	CDS	2127	pfbA		COG5434	Plasmin and fibronectin-binding protein A
JJGGOMAL_00244	CDS	1227	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
JJGGOMAL_00245	CDS	693	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
JJGGOMAL_00246	CDS	1752	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
JJGGOMAL_00247	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
JJGGOMAL_00248	CDS	531				hypothetical protein
JJGGOMAL_00249	CDS	270				hypothetical protein
JJGGOMAL_00250	CDS	228				hypothetical protein
JJGGOMAL_00251	CDS	828	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
JJGGOMAL_00252	CDS	240				hypothetical protein
JJGGOMAL_00253	CDS	582	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
JJGGOMAL_00254	CDS	1263	pucK		COG2233	Uric acid permease PucK
JJGGOMAL_00255	CDS	1491	sau3AIR	3.1.21.4		Type-2 restriction enzyme Sau3AI
JJGGOMAL_00256	CDS	1266				hypothetical protein
JJGGOMAL_00257	CDS	405	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
JJGGOMAL_00258	CDS	1482	galT_2	2.7.7.12		Galactose-1-phosphate uridylyltransferase
JJGGOMAL_00259	CDS	1179	galK_1	2.7.1.6	COG0153	Galactokinase
JJGGOMAL_00260	CDS	1008	melR		COG1609	HTH-type transcriptional repressor MelR
JJGGOMAL_00261	CDS	1038	adh_1	1.1.1.1	COG1063	Alcohol dehydrogenase
JJGGOMAL_00262	CDS	354	adhR		COG0789	HTH-type transcriptional regulator AdhR
JJGGOMAL_00263	CDS	891	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
JJGGOMAL_00264	CDS	537				hypothetical protein
JJGGOMAL_00265	CDS	807				hypothetical protein
JJGGOMAL_00266	CDS	1521				hypothetical protein
JJGGOMAL_00267	CDS	729	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
JJGGOMAL_00268	CDS	765				hypothetical protein
JJGGOMAL_00269	CDS	444				hypothetical protein
JJGGOMAL_00270	CDS	297				hypothetical protein
JJGGOMAL_00271	CDS	1065	pepA_1	3.4.11.7	COG1363	Glutamyl aminopeptidase
JJGGOMAL_00272	CDS	702	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
JJGGOMAL_00273	CDS	960	yclN		COG4606	Petrobactin import system permease protein YclN
JJGGOMAL_00274	CDS	957	yclO		COG4605	Petrobactin import system permease protein YclO
JJGGOMAL_00275	CDS	753	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
JJGGOMAL_00276	CDS	966	yclQ		COG4607	Petrobactin-binding protein YclQ
JJGGOMAL_00277	CDS	243			COG0759	Putative membrane protein insertion efficiency factor
JJGGOMAL_00278	CDS	723	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
JJGGOMAL_00279	CDS	570	scpB			Segregation and condensation protein B
JJGGOMAL_00280	CDS	729	scpA			Segregation and condensation protein A
JJGGOMAL_00281	CDS	735			COG0582	Tyrosine recombinase XerD-like protein
JJGGOMAL_00282	CDS	462				hypothetical protein
JJGGOMAL_00283	CDS	522				hypothetical protein
JJGGOMAL_00284	CDS	972		3.6.1.66		dITP/XTP pyrophosphatase
JJGGOMAL_00285	CDS	795	murI	5.1.1.3	COG0796	Glutamate racemase
JJGGOMAL_00286	CDS	249				hypothetical protein
JJGGOMAL_00287	CDS	1626	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
JJGGOMAL_00288	CDS	1968				hypothetical protein
JJGGOMAL_00289	CDS	711	treR		COG2188	HTH-type transcriptional regulator TreR
JJGGOMAL_00290	CDS	804	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
JJGGOMAL_00291	CDS	894				hypothetical protein
JJGGOMAL_00292	CDS	309				hypothetical protein
JJGGOMAL_00293	CDS	387				hypothetical protein
JJGGOMAL_00294	CDS	927	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
JJGGOMAL_00295	CDS	1068	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
JJGGOMAL_00296	CDS	927	oppC		COG1173	Oligopeptide transport system permease protein OppC
JJGGOMAL_00297	CDS	1497				hypothetical protein
JJGGOMAL_00298	CDS	1980	amiA		COG4166	Oligopeptide-binding protein AmiA
JJGGOMAL_00299	CDS	1194				hypothetical protein
JJGGOMAL_00300	CDS	1443	gtfA_1	2.4.1.7	COG0366	Sucrose phosphorylase
JJGGOMAL_00301	CDS	834	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
JJGGOMAL_00302	CDS	867	ngcF		COG1175	Diacetylchitobiose uptake system permease protein NgcF
JJGGOMAL_00303	CDS	1260	msmE		COG1653	Multiple sugar-binding protein
JJGGOMAL_00304	CDS	2163	agaA_1	3.2.1.22		Alpha-galactosidase AgaA
JJGGOMAL_00305	CDS	861	rhaS			HTH-type transcriptional activator RhaS
JJGGOMAL_00306	CDS	936	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
JJGGOMAL_00307	CDS	189				hypothetical protein
JJGGOMAL_00308	CDS	681				hypothetical protein
JJGGOMAL_00309	CDS	240				hypothetical protein
JJGGOMAL_00310	CDS	279				hypothetical protein
JJGGOMAL_00311	CDS	2178				hypothetical protein
JJGGOMAL_00312	CDS	1122	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
JJGGOMAL_00313	CDS	456				hypothetical protein
JJGGOMAL_00314	CDS	1914	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
JJGGOMAL_00315	CDS	1680	rnj1	3.1.-.-		Ribonuclease J 1
JJGGOMAL_00316	CDS	234				hypothetical protein
JJGGOMAL_00317	CDS	108				hypothetical protein
JJGGOMAL_00318	CDS	153				hypothetical protein
JJGGOMAL_00319	CDS	186				hypothetical protein
JJGGOMAL_00320	CDS	684	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
JJGGOMAL_00321	CDS	438				hypothetical protein
JJGGOMAL_00322	CDS	1011	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
JJGGOMAL_00323	CDS	387				ISL3 family transposase ISSth1
JJGGOMAL_00324	CDS	930				hypothetical protein
JJGGOMAL_00325	CDS	555				hypothetical protein
JJGGOMAL_00326	CDS	525	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
JJGGOMAL_00327	CDS	954				hypothetical protein
JJGGOMAL_00328	CDS	1617	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
JJGGOMAL_00329	CDS	255				hypothetical protein
JJGGOMAL_00330	CDS	411				hypothetical protein
JJGGOMAL_00331	CDS	750	btrD	3.5.1.112		2'-N-acetylparomamine deacetylase
JJGGOMAL_00332	CDS	1173	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
JJGGOMAL_00333	CDS	864				hypothetical protein
JJGGOMAL_00334	CDS	201				hypothetical protein
JJGGOMAL_00335	CDS	666				hypothetical protein
JJGGOMAL_00336	CDS	1227				hypothetical protein
JJGGOMAL_00337	CDS	657				hypothetical protein
JJGGOMAL_00338	CDS	210				hypothetical protein
JJGGOMAL_00339	CDS	831	tcyA		COG0834	L-cystine-binding protein TcyA
JJGGOMAL_00340	CDS	855	metQ		COG1464	D-methionine-binding lipoprotein MetQ
JJGGOMAL_00341	CDS	1374	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
JJGGOMAL_00342	CDS	1062	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
JJGGOMAL_00343	CDS	693	metP		COG2011	Methionine import system permease protein MetP
JJGGOMAL_00344	CDS	570				hypothetical protein
JJGGOMAL_00345	CDS	615				hypothetical protein
JJGGOMAL_00346	CDS	1683				hypothetical protein
JJGGOMAL_00347	CDS	1287	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
JJGGOMAL_00348	CDS	534				hypothetical protein
JJGGOMAL_00349	CDS	471			COG1780	Putative NrdI-like protein
JJGGOMAL_00350	CDS	1263				hypothetical protein
JJGGOMAL_00351	CDS	459				hypothetical protein
JJGGOMAL_00352	CDS	441			COG3279	putative HTH-type transcriptional regulator
