locus_tag	ftype	length_bp	gene	EC_number	COG	product
MEOGFBJL_00043	CDS	189	rpmB		COG0227	50S ribosomal protein L28
MEOGFBJL_00044	CDS	486	glyE_1			Glycosyltransferase GlyE
MEOGFBJL_00045	CDS	1545	prfC			Peptide chain release factor 3
MEOGFBJL_00046	CDS	303	gatC_1	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
MEOGFBJL_00047	CDS	1467	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
MEOGFBJL_00048	CDS	1443	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
MEOGFBJL_00049	CDS	561	efp			Elongation factor P
MEOGFBJL_00050	CDS	390				putative protein
MEOGFBJL_00051	CDS	423	nusB		COG0781	Transcription antitermination protein NusB
MEOGFBJL_00052	CDS	270				hypothetical protein
MEOGFBJL_00053	CDS	186				hypothetical protein
MEOGFBJL_00054	CDS	768	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
MEOGFBJL_00055	CDS	867	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
MEOGFBJL_00056	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
MEOGFBJL_00057	CDS	423	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
MEOGFBJL_00058	CDS	486	accB			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
MEOGFBJL_00059	CDS	1236	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
MEOGFBJL_00060	CDS	732	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MEOGFBJL_00061	CDS	921	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
MEOGFBJL_00062	CDS	975		1.6.5.11	COG2070	NADH:quinone reductase
MEOGFBJL_00063	CDS	225	acpA		COG0236	Acyl carrier protein
MEOGFBJL_00064	CDS	975	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
MEOGFBJL_00065	CDS	435				hypothetical protein
MEOGFBJL_00066	CDS	786	fabM	5.3.3.14	COG1024	Trans-2-decenoyl-[acyl-carrier-protein] isomerase
MEOGFBJL_00067	CDS	1365	yclM	2.7.2.4	COG0527	Aspartokinase 3
MEOGFBJL_00068	CDS	372				hypothetical protein
MEOGFBJL_00069	CDS	1275	serS	6.1.1.11		Serine--tRNA ligase
MEOGFBJL_00070	CDS	900				hypothetical protein
MEOGFBJL_00071	CDS	549				hypothetical protein
MEOGFBJL_00072	CDS	1323	alsT		COG1115	Amino-acid carrier protein AlsT
MEOGFBJL_00073	CDS	2337	mutS2	3.1.-.-		Endonuclease MutS2
MEOGFBJL_00074	CDS	549				hypothetical protein
MEOGFBJL_00075	CDS	303				hypothetical protein
MEOGFBJL_00076	CDS	873	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
MEOGFBJL_00077	CDS	615	spsB	3.4.21.89		Signal peptidase IB
MEOGFBJL_00078	CDS	2367	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
MEOGFBJL_00079	CDS	1284	tig	5.2.1.8	COG0544	Trigger factor
MEOGFBJL_00080	CDS	1137	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
MEOGFBJL_00081	CDS	438	mtlF		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
MEOGFBJL_00082	CDS	1956	mtlR			Transcriptional regulator MtlR
MEOGFBJL_00083	CDS	1770				hypothetical protein
MEOGFBJL_00084	CDS	270				hypothetical protein
MEOGFBJL_00085	CDS	168				hypothetical protein
MEOGFBJL_00086	CDS	138				hypothetical protein
MEOGFBJL_00087	CDS	609				IS3 family transposase ISSpn11
MEOGFBJL_00088	CDS	1023				hypothetical protein
MEOGFBJL_00089	CDS	906				hypothetical protein
MEOGFBJL_00090	CDS	240				hypothetical protein
MEOGFBJL_00091	CDS	243				hypothetical protein
MEOGFBJL_00092	CDS	633	liaR		COG2197	Transcriptional regulatory protein LiaR
MEOGFBJL_00093	CDS	996				hypothetical protein
MEOGFBJL_00094	CDS	699	liaF		COG4758	Protein LiaF
MEOGFBJL_00095	CDS	1011	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
MEOGFBJL_00096	CDS	1008		2.7.4.2		Phosphomevalonate kinase
MEOGFBJL_00097	CDS	954				hypothetical protein
MEOGFBJL_00098	CDS	879	galK_1	2.7.1.6		Galactokinase
MEOGFBJL_00099	CDS	330				hypothetical protein
MEOGFBJL_00100	CDS	471				hypothetical protein
MEOGFBJL_00101	CDS	1233				hypothetical protein
MEOGFBJL_00102	CDS	999				hypothetical protein
MEOGFBJL_00103	CDS	690	arlR_1		COG0745	Response regulator ArlR
MEOGFBJL_00104	CDS	1425	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
MEOGFBJL_00105	CDS	1395	mapZ			Mid-cell-anchored protein Z
MEOGFBJL_00106	CDS	1158	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
MEOGFBJL_00107	CDS	342	gpsB		COG3599	Cell cycle protein GpsB
MEOGFBJL_00108	CDS	528				hypothetical protein
MEOGFBJL_00109	CDS	597	recU	3.1.22.4	COG3331	Holliday junction resolvase RecU
MEOGFBJL_00110	CDS	2160	ponA		COG0744	Penicillin-binding protein 1A
MEOGFBJL_00111	CDS	5304		3.2.1.97		Endo-alpha-N-acetylgalactosaminidase
MEOGFBJL_00112	CDS	1983	sarA_1		COG4166	Oligopeptide-binding protein SarA
MEOGFBJL_00113	CDS	435				hypothetical protein
MEOGFBJL_00114	CDS	852	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
MEOGFBJL_00115	CDS	1050	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
MEOGFBJL_00116	CDS	594	rfbC	5.1.3.-		Protein RmlC 
MEOGFBJL_00117	CDS	870	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
MEOGFBJL_00118	CDS	834	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
MEOGFBJL_00119	CDS	705		2.7.7.-	COG1213	CTP:phosphoglutamine cytidylyltransferase
MEOGFBJL_00120	CDS	1029				hypothetical protein
MEOGFBJL_00121	CDS	1149	tagF	2.7.8.12	COG1887	Teichoic acid poly(glycerol phosphate) polymerase
MEOGFBJL_00122	CDS	1386				hypothetical protein
MEOGFBJL_00123	CDS	1233				hypothetical protein
MEOGFBJL_00124	CDS	972	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
MEOGFBJL_00125	CDS	1194				hypothetical protein
MEOGFBJL_00126	CDS	1179				hypothetical protein
MEOGFBJL_00127	CDS	1368				hypothetical protein
MEOGFBJL_00128	CDS	690	cpsD	2.7.10.2		Tyrosine-protein kinase CpsD
MEOGFBJL_00129	CDS	693	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
MEOGFBJL_00130	CDS	732	cpsB	3.1.3.48	COG4464	Tyrosine-protein phosphatase CpsB
MEOGFBJL_00131	CDS	1446	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
MEOGFBJL_00132	CDS	813				hypothetical protein
MEOGFBJL_00133	CDS	480				hypothetical protein
MEOGFBJL_00134	CDS	381				hypothetical protein
MEOGFBJL_00135	CDS	222				hypothetical protein
MEOGFBJL_00136	CDS	315	trxA		COG0526	Thioredoxin
MEOGFBJL_00137	CDS	534	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
MEOGFBJL_00138	CDS	669	aqpZ2			Aquaporin Z 2
MEOGFBJL_00139	CDS	792				hypothetical protein
MEOGFBJL_00140	CDS	156				hypothetical protein
MEOGFBJL_00141	CDS	1797	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
MEOGFBJL_00142	CDS	744	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
MEOGFBJL_00143	CDS	951	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
MEOGFBJL_00144	CDS	1017				hypothetical protein
MEOGFBJL_00145	CDS	2244				hypothetical protein
MEOGFBJL_00146	CDS	1035				hypothetical protein
MEOGFBJL_00147	CDS	159				hypothetical protein
MEOGFBJL_00148	CDS	1089				hypothetical protein
MEOGFBJL_00149	CDS	471				hypothetical protein
MEOGFBJL_00150	CDS	453				hypothetical protein
MEOGFBJL_00151	CDS	180				hypothetical protein
MEOGFBJL_00152	CDS	240				hypothetical protein
MEOGFBJL_00153	CDS	1272			COG2256	putative AAA domain-containing protein
MEOGFBJL_00154	tRNA	76				tRNA-Lys(ctt)
MEOGFBJL_00155	CDS	1320	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
MEOGFBJL_00156	CDS	1617				hypothetical protein
MEOGFBJL_00157	CDS	891				hypothetical protein
MEOGFBJL_00158	CDS	918	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
MEOGFBJL_00159	CDS	1002	rbsR		COG1609	Ribose operon repressor
MEOGFBJL_00160	CDS	1482				Putative trans-acting regulator
MEOGFBJL_00161	CDS	567				hypothetical protein
MEOGFBJL_00162	CDS	171				hypothetical protein
MEOGFBJL_00163	CDS	609				hypothetical protein
MEOGFBJL_00164	CDS	204				hypothetical protein
MEOGFBJL_00165	CDS	771				hypothetical protein
MEOGFBJL_00166	CDS	849		1.8.3.7	COG1262	Formylglycine-generating enzyme
MEOGFBJL_00167	CDS	1476		3.1.6.1	COG3119	Arylsulfatase
MEOGFBJL_00168	CDS	1356	celB		COG1455	PTS system cellobiose-specific EIIC component
MEOGFBJL_00169	CDS	318	licA_1		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
MEOGFBJL_00170	CDS	318	ptcB	2.7.1.205	COG1440	PTS system cellobiose-specific EIIB component
MEOGFBJL_00171	CDS	897				hypothetical protein
MEOGFBJL_00172	CDS	1263	licC_1		COG1455	Lichenan permease IIC component
MEOGFBJL_00173	CDS	1179	nagC		COG1940	N-acetylglucosamine repressor
MEOGFBJL_00174	CDS	408				hypothetical protein
MEOGFBJL_00175	CDS	660				hypothetical protein
MEOGFBJL_00176	CDS	1152				hypothetical protein
MEOGFBJL_00177	CDS	732				hypothetical protein
MEOGFBJL_00178	CDS	777	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
MEOGFBJL_00179	CDS	1224	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
MEOGFBJL_00180	CDS	600	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
MEOGFBJL_00181	CDS	768	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
MEOGFBJL_00182	CDS	1005	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
MEOGFBJL_00183	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
MEOGFBJL_00184	CDS	1362	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
MEOGFBJL_00185	CDS	1002	ccpA_1		COG1609	Catabolite control protein A
MEOGFBJL_00186	CDS	369				hypothetical protein
MEOGFBJL_00187	CDS	711				hypothetical protein
MEOGFBJL_00188	CDS	1692				hypothetical protein
MEOGFBJL_00189	CDS	1011	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MEOGFBJL_00190	CDS	1068				hypothetical protein
MEOGFBJL_00191	CDS	660				hypothetical protein
MEOGFBJL_00192	CDS	981	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
MEOGFBJL_00193	CDS	1476	galT_1	2.7.7.12		Galactose-1-phosphate uridylyltransferase
MEOGFBJL_00194	CDS	642	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
MEOGFBJL_00195	CDS	402				hypothetical protein
MEOGFBJL_00196	CDS	297				hypothetical protein
MEOGFBJL_00197	CDS	2127	pfbA		COG5434	Plasmin and fibronectin-binding protein A
MEOGFBJL_00198	CDS	1227	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
MEOGFBJL_00199	CDS	693	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
MEOGFBJL_00200	CDS	1752	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
MEOGFBJL_00201	CDS	1746	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
MEOGFBJL_00202	CDS	531				hypothetical protein
MEOGFBJL_00203	CDS	270				hypothetical protein
MEOGFBJL_00204	CDS	228				hypothetical protein
MEOGFBJL_00205	CDS	828	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
MEOGFBJL_00206	CDS	240				hypothetical protein
MEOGFBJL_00207	CDS	582	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
MEOGFBJL_00208	CDS	1263	pucK		COG2233	Uric acid permease PucK
MEOGFBJL_00209	CDS	1491	sau3AIR	3.1.21.4		Type-2 restriction enzyme Sau3AI
MEOGFBJL_00210	CDS	1266				hypothetical protein
MEOGFBJL_00211	CDS	405	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
MEOGFBJL_00212	CDS	1482	galT_2	2.7.7.12		Galactose-1-phosphate uridylyltransferase
MEOGFBJL_00213	CDS	1179	galK_2	2.7.1.6	COG0153	Galactokinase
MEOGFBJL_00214	CDS	1008	melR		COG1609	HTH-type transcriptional repressor MelR
MEOGFBJL_00215	CDS	1038	adh_1	1.1.1.1	COG1063	Alcohol dehydrogenase
MEOGFBJL_00216	CDS	354	adhR		COG0789	HTH-type transcriptional regulator AdhR
MEOGFBJL_00217	CDS	891	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
MEOGFBJL_00218	CDS	537				hypothetical protein
MEOGFBJL_00219	CDS	807				hypothetical protein
MEOGFBJL_00220	CDS	1521				hypothetical protein
MEOGFBJL_00221	CDS	729	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
MEOGFBJL_00222	CDS	765				hypothetical protein
MEOGFBJL_00223	CDS	444				hypothetical protein
MEOGFBJL_00224	CDS	297				hypothetical protein
MEOGFBJL_00225	CDS	1065	pepA_1	3.4.11.7	COG1363	Glutamyl aminopeptidase
MEOGFBJL_00226	CDS	702	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
MEOGFBJL_00227	CDS	960	yclN		COG4606	Petrobactin import system permease protein YclN
MEOGFBJL_00228	CDS	957	yclO		COG4605	Petrobactin import system permease protein YclO
MEOGFBJL_00229	CDS	753	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
MEOGFBJL_00230	CDS	966	yclQ		COG4607	Petrobactin-binding protein YclQ
MEOGFBJL_00231	CDS	243			COG0759	Putative membrane protein insertion efficiency factor
MEOGFBJL_00232	CDS	723	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
MEOGFBJL_00233	CDS	570	scpB			Segregation and condensation protein B
MEOGFBJL_00234	CDS	729	scpA			Segregation and condensation protein A
MEOGFBJL_00235	CDS	735			COG0582	Tyrosine recombinase XerD-like protein
MEOGFBJL_00236	CDS	462				hypothetical protein
MEOGFBJL_00237	CDS	522				hypothetical protein
MEOGFBJL_00238	CDS	972		3.6.1.66		dITP/XTP pyrophosphatase
MEOGFBJL_00239	CDS	795	murI	5.1.1.3	COG0796	Glutamate racemase
MEOGFBJL_00240	CDS	249				hypothetical protein
MEOGFBJL_00241	CDS	1626	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
MEOGFBJL_00242	CDS	1968				hypothetical protein
MEOGFBJL_00243	CDS	711	treR		COG2188	HTH-type transcriptional regulator TreR
MEOGFBJL_00244	CDS	804	fpuC	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuC
MEOGFBJL_00245	CDS	894				hypothetical protein
MEOGFBJL_00246	CDS	309				hypothetical protein
MEOGFBJL_00247	CDS	387				hypothetical protein
MEOGFBJL_00248	CDS	927	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
MEOGFBJL_00249	CDS	1068	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
MEOGFBJL_00250	CDS	927	oppC		COG1173	Oligopeptide transport system permease protein OppC
MEOGFBJL_00251	CDS	1497				hypothetical protein
MEOGFBJL_00252	CDS	1980	amiA		COG4166	Oligopeptide-binding protein AmiA
MEOGFBJL_00253	CDS	1194				hypothetical protein
MEOGFBJL_00254	CDS	1443	gtfA_1	2.4.1.7	COG0366	Sucrose phosphorylase
MEOGFBJL_00255	CDS	834	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
MEOGFBJL_00256	CDS	867	ngcF		COG1175	Diacetylchitobiose uptake system permease protein NgcF
MEOGFBJL_00257	CDS	1260	msmE		COG1653	Multiple sugar-binding protein
MEOGFBJL_00258	CDS	2163	agaA_1	3.2.1.22		Alpha-galactosidase AgaA
MEOGFBJL_00259	CDS	861	rhaS			HTH-type transcriptional activator RhaS
MEOGFBJL_00260	CDS	936	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
MEOGFBJL_00261	CDS	189				hypothetical protein
MEOGFBJL_00262	CDS	681				hypothetical protein
MEOGFBJL_00263	CDS	240				hypothetical protein
MEOGFBJL_00264	CDS	279				hypothetical protein
MEOGFBJL_00265	CDS	2178				hypothetical protein
MEOGFBJL_00266	CDS	1122	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
MEOGFBJL_00267	CDS	456				hypothetical protein
MEOGFBJL_00268	CDS	1914	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
MEOGFBJL_00269	CDS	1680	rnj1	3.1.-.-		Ribonuclease J 1
MEOGFBJL_00270	CDS	234				hypothetical protein
MEOGFBJL_00271	CDS	108				hypothetical protein
MEOGFBJL_00272	CDS	153				hypothetical protein
MEOGFBJL_00273	CDS	186				hypothetical protein
MEOGFBJL_00274	CDS	684	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
MEOGFBJL_00275	CDS	438				hypothetical protein
MEOGFBJL_00276	CDS	1011	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
MEOGFBJL_00277	CDS	387				ISL3 family transposase ISSth1
MEOGFBJL_00278	CDS	930				hypothetical protein
MEOGFBJL_00279	CDS	555				hypothetical protein
MEOGFBJL_00280	CDS	525	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
MEOGFBJL_00281	CDS	954				hypothetical protein
MEOGFBJL_00282	CDS	1617	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
MEOGFBJL_00283	CDS	255				hypothetical protein
MEOGFBJL_00284	CDS	411				hypothetical protein
MEOGFBJL_00285	CDS	750	btrD	3.5.1.112		2'-N-acetylparomamine deacetylase
MEOGFBJL_00286	CDS	1173	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
MEOGFBJL_00287	CDS	864				hypothetical protein
MEOGFBJL_00288	CDS	201				hypothetical protein
MEOGFBJL_00289	CDS	666				hypothetical protein
MEOGFBJL_00290	CDS	1227				hypothetical protein
MEOGFBJL_00291	CDS	657				hypothetical protein
MEOGFBJL_00292	CDS	210				hypothetical protein
MEOGFBJL_00293	CDS	831	tcyA		COG0834	L-cystine-binding protein TcyA
MEOGFBJL_00294	CDS	855	metQ		COG1464	D-methionine-binding lipoprotein MetQ
MEOGFBJL_00295	CDS	1374	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
MEOGFBJL_00296	CDS	1062	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
MEOGFBJL_00297	CDS	693	metP		COG2011	Methionine import system permease protein MetP
MEOGFBJL_00298	CDS	570				hypothetical protein
MEOGFBJL_00299	CDS	615				hypothetical protein
MEOGFBJL_00300	CDS	1683				hypothetical protein
MEOGFBJL_00301	CDS	1287	cheB	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
MEOGFBJL_00302	CDS	534				hypothetical protein
MEOGFBJL_00303	CDS	471			COG1780	Putative NrdI-like protein
MEOGFBJL_00304	CDS	1263				hypothetical protein
MEOGFBJL_00305	CDS	459				hypothetical protein
MEOGFBJL_00306	CDS	441			COG3279	putative HTH-type transcriptional regulator
MEOGFBJL_00307	CDS	1950	mutL		COG0323	DNA mismatch repair protein MutL
MEOGFBJL_00308	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
MEOGFBJL_00309	CDS	1206	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
MEOGFBJL_00310	CDS	636	ribE	2.5.1.9	COG0307	Riboflavin synthase
MEOGFBJL_00311	CDS	1101	ribD		COG0117	Riboflavin biosynthesis protein RibD
MEOGFBJL_00312	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
MEOGFBJL_00313	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
MEOGFBJL_00314	CDS	678				hypothetical protein
MEOGFBJL_00315	CDS	1032	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
MEOGFBJL_00316	CDS	684				hypothetical protein
MEOGFBJL_00317	CDS	945				hypothetical protein
MEOGFBJL_00318	CDS	2832	uvrA			UvrABC system protein A
MEOGFBJL_00319	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
MEOGFBJL_00320	CDS	399	spxA_1		COG1393	Regulatory protein Spx
MEOGFBJL_00321	CDS	570				hypothetical protein
MEOGFBJL_00322	CDS	267				hypothetical protein
MEOGFBJL_00323	CDS	420	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
MEOGFBJL_00324	CDS	306				hypothetical protein
MEOGFBJL_00325	CDS	1251	fpgS_1	6.3.2.17		Folylpolyglutamate synthase
MEOGFBJL_00326	CDS	456				hypothetical protein
MEOGFBJL_00327	CDS	1533	cls	2.7.8.-		Cardiolipin synthase
MEOGFBJL_00328	CDS	144				hypothetical protein
MEOGFBJL_00329	CDS	1539				hypothetical protein
MEOGFBJL_00330	CDS	2208	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
MEOGFBJL_00331	CDS	507				hypothetical protein
MEOGFBJL_00332	CDS	591				hypothetical protein
MEOGFBJL_00333	CDS	618	udk_1	2.7.1.48		Uridine kinase
MEOGFBJL_00334	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
MEOGFBJL_00335	CDS	627	rplC		COG0087	50S ribosomal protein L3
MEOGFBJL_00336	CDS	624	rplD		COG0088	50S ribosomal protein L4
MEOGFBJL_00337	CDS	297	rplW			50S ribosomal protein L23
MEOGFBJL_00338	CDS	834	rplB		COG0090	50S ribosomal protein L2
MEOGFBJL_00339	CDS	282	rpsS		COG0185	30S ribosomal protein S19
MEOGFBJL_00340	CDS	345	rplV		COG0091	50S ribosomal protein L22
MEOGFBJL_00341	CDS	654	rpsC		COG0092	30S ribosomal protein S3
MEOGFBJL_00342	CDS	414	rplP		COG0197	50S ribosomal protein L16
MEOGFBJL_00343	CDS	207	rpmC		COG0255	50S ribosomal protein L29
MEOGFBJL_00344	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
MEOGFBJL_00345	CDS	369	rplN		COG0093	50S ribosomal protein L14
MEOGFBJL_00346	CDS	306	rplX		COG0198	50S ribosomal protein L24
MEOGFBJL_00347	CDS	543	rplE		COG0094	50S ribosomal protein L5
MEOGFBJL_00348	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
MEOGFBJL_00349	CDS	399	rpsH			30S ribosomal protein S8
MEOGFBJL_00350	CDS	537	rplF		COG0097	50S ribosomal protein L6
MEOGFBJL_00351	CDS	357	rplR		COG0256	50S ribosomal protein L18
MEOGFBJL_00352	CDS	495	rpsE			30S ribosomal protein S5
MEOGFBJL_00353	CDS	183	rpmD		COG1841	50S ribosomal protein L30
MEOGFBJL_00354	CDS	441	rplO			50S ribosomal protein L15
MEOGFBJL_00355	CDS	1311	secY_1			Protein translocase subunit SecY
MEOGFBJL_00356	CDS	639	adk	2.7.4.3	COG0563	Adenylate kinase
MEOGFBJL_00357	CDS	219	infA		COG0361	Translation initiation factor IF-1
