locus_tag	ftype	length_bp	gene	EC_number	COG	product
MGIDBDPB_00155	CDS	1044	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
MGIDBDPB_00156	CDS	597	recR		COG0353	Recombination protein RecR
MGIDBDPB_00157	CDS	2043	penA		COG0768	Penicillin-binding protein 2B
MGIDBDPB_00158	CDS	852	ybbH_1		COG1737	putative HTH-type transcriptional regulator YbbH
MGIDBDPB_00159	CDS	885	bglK_1	2.7.1.85	COG1940	Beta-glucoside kinase
MGIDBDPB_00160	CDS	918	nanA_1	4.1.3.3	COG0329	N-acetylneuraminate lyase
MGIDBDPB_00161	CDS	645				hypothetical protein
MGIDBDPB_00162	CDS	345				hypothetical protein
MGIDBDPB_00163	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
MGIDBDPB_00164	CDS	840	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
MGIDBDPB_00165	CDS	888	lacF_1			Lactose transport system permease protein LacF
MGIDBDPB_00166	CDS	1329				hypothetical protein
MGIDBDPB_00167	CDS	1518	ptsG_1	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
MGIDBDPB_00168	CDS	699	nanE_1	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
MGIDBDPB_00169	CDS	1104	yjhC_1	1.-.-.-	COG0673	putative oxidoreductase YjhC
MGIDBDPB_00170	CDS	2094	nanB_1	3.2.1.18	COG4409	Sialidase B
MGIDBDPB_00171	CDS	834	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
MGIDBDPB_00172	CDS	885	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
MGIDBDPB_00173	CDS	1338				hypothetical protein
MGIDBDPB_00174	CDS	453				hypothetical protein
MGIDBDPB_00175	CDS	96				hypothetical protein
MGIDBDPB_00176	CDS	2913	nanA_2	3.2.1.18	COG4409	Sialidase A
MGIDBDPB_00177	CDS	228				hypothetical protein
MGIDBDPB_00178	CDS	981	axeA	3.1.1.41	COG3458	Cephalosporin-C deacetylase
MGIDBDPB_00179	CDS	2016	recG	3.6.4.12		ATP-dependent DNA helicase RecG
MGIDBDPB_00180	CDS	1104	alr	5.1.1.1	COG0787	Alanine racemase
MGIDBDPB_00181	CDS	369	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
MGIDBDPB_00182	CDS	1032	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
MGIDBDPB_00183	CDS	1032	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
MGIDBDPB_00184	CDS	2514	secA_1		COG0653	Protein translocase subunit SecA
MGIDBDPB_00185	CDS	288				hypothetical protein
MGIDBDPB_00186	CDS	633	bcrA_1			Bacitracin transport ATP-binding protein BcrA
MGIDBDPB_00187	CDS	642				hypothetical protein
MGIDBDPB_00188	CDS	792				hypothetical protein
MGIDBDPB_00189	CDS	393				hypothetical protein
MGIDBDPB_00190	CDS	852				hypothetical protein
MGIDBDPB_00191	CDS	351				hypothetical protein
MGIDBDPB_00192	CDS	336				hypothetical protein
MGIDBDPB_00193	CDS	1311	der		COG1160	GTPase Der
MGIDBDPB_00194	CDS	714	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
MGIDBDPB_00195	CDS	897	dnaI		COG1484	Primosomal protein DnaI
MGIDBDPB_00196	CDS	1170				hypothetical protein
MGIDBDPB_00197	CDS	474	nrdR		COG1327	Transcriptional repressor NrdR
MGIDBDPB_00198	CDS	366	ytrA		COG1725	HTH-type transcriptional repressor YtrA
MGIDBDPB_00199	CDS	696	skfE	7.3.2.3	COG1131	SkfA peptide export ATP-binding protein SkfE
MGIDBDPB_00200	CDS	768				hypothetical protein
MGIDBDPB_00201	CDS	1200	yhaP		COG1668	putative protein YhaP
MGIDBDPB_00202	CDS	894		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
MGIDBDPB_00203	CDS	618				hypothetical protein
MGIDBDPB_00204	CDS	888	gmuE	2.7.1.4	COG1940	Putative fructokinase
MGIDBDPB_00205	CDS	1884				hypothetical protein
MGIDBDPB_00206	CDS	1455	scrB	3.2.1.26		Sucrose-6-phosphate hydrolase
MGIDBDPB_00207	CDS	966	degA		COG1609	HTH-type transcriptional regulator DegA
MGIDBDPB_00208	CDS	1275	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
MGIDBDPB_00209	CDS	1173	mvaS	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
MGIDBDPB_00210	CDS	288				hypothetical protein
MGIDBDPB_00211	CDS	465			COG3039	IS5 family transposase ISSpn7
MGIDBDPB_00212	CDS	450				hypothetical protein
MGIDBDPB_00213	CDS	759	yjjP		COG2966	Inner membrane protein YjjP
MGIDBDPB_00214	CDS	1980	stkP	2.7.11.1	COG0515	Serine/threonine-protein kinase StkP
MGIDBDPB_00215	CDS	741	phpP	3.1.3.16	COG0631	Protein phosphatase PhpP
MGIDBDPB_00216	CDS	1314	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
MGIDBDPB_00217	CDS	936	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
MGIDBDPB_00218	CDS	2397	priA	3.6.4.-	COG1198	Primosomal protein N'
MGIDBDPB_00219	CDS	315	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
MGIDBDPB_00220	CDS	627	gmk	2.7.4.8		Guanylate kinase
MGIDBDPB_00221	CDS	1614	rny	3.1.-.-	COG1418	Ribonuclease Y
MGIDBDPB_00222	CDS	291				hypothetical protein
MGIDBDPB_00223	CDS	759				hypothetical protein
MGIDBDPB_00224	CDS	141				hypothetical protein
MGIDBDPB_00225	CDS	291				hypothetical protein
MGIDBDPB_00226	CDS	135				hypothetical protein
MGIDBDPB_00227	CDS	528				ISL3 family transposase ISSpn14
MGIDBDPB_00228	CDS	1098	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
MGIDBDPB_00229	CDS	741	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
MGIDBDPB_00230	CDS	354	rsfS		COG0799	Ribosomal silencing factor RsfS
MGIDBDPB_00231	CDS	501	sttH	3.5.2.19		Streptothricin hydrolase
MGIDBDPB_00232	CDS	594				hypothetical protein
MGIDBDPB_00233	CDS	630	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
MGIDBDPB_00234	CDS	312	yhbY		COG1534	RNA-binding protein YhbY
MGIDBDPB_00235	CDS	1107	yqeH		COG1161	putative protein YqeH
MGIDBDPB_00236	CDS	528	gph_1	3.1.3.18		Phosphoglycolate phosphatase
MGIDBDPB_00237	CDS	909				hypothetical protein
MGIDBDPB_00238	CDS	561	ykuT		COG0668	putative MscS family protein YkuT
MGIDBDPB_00239	CDS	960	sstT		COG3633	Serine/threonine transporter SstT
MGIDBDPB_00240	CDS	954				hypothetical protein
MGIDBDPB_00241	CDS	270				hypothetical protein
MGIDBDPB_00242	CDS	1083	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
MGIDBDPB_00243	CDS	978	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
MGIDBDPB_00244	CDS	378				hypothetical protein
MGIDBDPB_00245	CDS	1443	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
MGIDBDPB_00246	CDS	843	yvgN	1.1.1.-	COG0656	Glyoxal reductase
MGIDBDPB_00247	CDS	762				hypothetical protein
MGIDBDPB_00248	CDS	918	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
MGIDBDPB_00249	CDS	2037	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
MGIDBDPB_00250	CDS	258				hypothetical protein
MGIDBDPB_00251	CDS	1188				hypothetical protein
MGIDBDPB_00252	CDS	606	urdA	1.3.99.33		Urocanate reductase
MGIDBDPB_00253	CDS	924	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
MGIDBDPB_00254	CDS	1380		1.6.99.3		putative NADH oxidase
MGIDBDPB_00255	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
MGIDBDPB_00256	CDS	582	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
MGIDBDPB_00257	CDS	648				hypothetical protein
MGIDBDPB_00258	CDS	447				hypothetical protein
MGIDBDPB_00259	CDS	495				hypothetical protein
MGIDBDPB_00260	CDS	513	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
MGIDBDPB_00261	CDS	357	mgsR		COG1393	Regulatory protein MgsR
MGIDBDPB_00262	CDS	801	yxeN			putative amino-acid permease protein YxeN
MGIDBDPB_00263	CDS	744	tcyN	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyN
MGIDBDPB_00264	CDS	225				hypothetical protein
MGIDBDPB_00265	CDS	912	trxB	1.8.1.9	COG0492	Thioredoxin reductase
MGIDBDPB_00266	CDS	729		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
MGIDBDPB_00267	CDS	612	def_2	3.5.1.88	COG0242	Peptide deformylase
MGIDBDPB_00268	CDS	717	capA			Capsule biosynthesis protein CapA
MGIDBDPB_00269	CDS	336				hypothetical protein
MGIDBDPB_00270	CDS	828	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
MGIDBDPB_00271	CDS	636				hypothetical protein
MGIDBDPB_00272	CDS	726				hypothetical protein
MGIDBDPB_00273	CDS	936	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
MGIDBDPB_00274	CDS	897	yicL_1		COG0697	putative inner membrane transporter YicL
MGIDBDPB_00275	CDS	699	nagR		COG2188	HTH-type transcriptional repressor NagR
MGIDBDPB_00276	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
MGIDBDPB_00277	CDS	186				hypothetical protein
MGIDBDPB_00278	CDS	351				hypothetical protein
MGIDBDPB_00279	CDS	306				hypothetical protein
MGIDBDPB_00280	CDS	1365	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
MGIDBDPB_00281	CDS	696				hypothetical protein
MGIDBDPB_00282	CDS	585				hypothetical protein
MGIDBDPB_00283	CDS	1722	ndvA	7.5.2.3	COG1132	Beta-(1-->2)glucan export ATP-binding/permease protein NdvA
MGIDBDPB_00284	CDS	1755	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MGIDBDPB_00285	CDS	993	rhaR			HTH-type transcriptional activator RhaR
MGIDBDPB_00286	CDS	1191				hypothetical protein
MGIDBDPB_00287	CDS	192				hypothetical protein
MGIDBDPB_00288	CDS	183				hypothetical protein
MGIDBDPB_00289	CDS	1287				hypothetical protein
MGIDBDPB_00290	CDS	312				hypothetical protein
MGIDBDPB_00291	CDS	726				hypothetical protein
MGIDBDPB_00292	CDS	375				hypothetical protein
MGIDBDPB_00293	CDS	342				hypothetical protein
MGIDBDPB_00294	CDS	480				hypothetical protein
MGIDBDPB_00295	CDS	210				hypothetical protein
MGIDBDPB_00296	CDS	489				hypothetical protein
MGIDBDPB_00297	CDS	1461	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
MGIDBDPB_00298	CDS	825	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
MGIDBDPB_00299	CDS	552				hypothetical protein
MGIDBDPB_00300	CDS	102				hypothetical protein
MGIDBDPB_00301	CDS	390				hypothetical protein
MGIDBDPB_00302	CDS	1029	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
MGIDBDPB_00303	CDS	708	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
MGIDBDPB_00304	CDS	177	rpsU		COG0828	30S ribosomal protein S21
MGIDBDPB_00305	CDS	936	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
MGIDBDPB_00306	CDS	789	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
MGIDBDPB_00307	CDS	384				hypothetical protein
MGIDBDPB_00308	CDS	390				hypothetical protein
MGIDBDPB_00309	CDS	1131	hemW		COG0635	Heme chaperone HemW
MGIDBDPB_00310	CDS	738				hypothetical protein
MGIDBDPB_00311	CDS	774	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
MGIDBDPB_00312	CDS	618				hypothetical protein
MGIDBDPB_00313	CDS	402	spxA_1		COG1393	Regulatory protein Spx
MGIDBDPB_00314	CDS	279				hypothetical protein
MGIDBDPB_00315	CDS	774	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
MGIDBDPB_00316	CDS	1305	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
MGIDBDPB_00317	CDS	114				hypothetical protein
MGIDBDPB_00318	CDS	879	pstS1		COG0226	Phosphate-binding protein PstS 1
MGIDBDPB_00319	CDS	918	pstC		COG0573	Phosphate transport system permease protein PstC
MGIDBDPB_00320	CDS	885				hypothetical protein
MGIDBDPB_00321	CDS	804	pstB3_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
MGIDBDPB_00322	CDS	759	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
MGIDBDPB_00323	CDS	654	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
MGIDBDPB_00324	CDS	816	glnH_1		COG0834	Glutamine-binding periplasmic protein
MGIDBDPB_00325	CDS	1272	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
MGIDBDPB_00326	CDS	672	aldC	4.1.1.5	COG3527	Alpha-acetolactate decarboxylase
MGIDBDPB_00327	CDS	753				hypothetical protein
MGIDBDPB_00328	CDS	951	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
MGIDBDPB_00329	CDS	1158	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
MGIDBDPB_00330	CDS	807	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
MGIDBDPB_00331	CDS	774	ydcV			Inner membrane ABC transporter permease protein YdcV
MGIDBDPB_00332	CDS	1071	potD		COG0687	Spermidine/putrescine-binding periplasmic protein
MGIDBDPB_00333	CDS	486				hypothetical protein
MGIDBDPB_00334	CDS	2619	alaS	6.1.1.7		Alanine--tRNA ligase
MGIDBDPB_00335	CDS	1455	amyS	3.2.1.1		Alpha-amylase
MGIDBDPB_00336	CDS	750	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
MGIDBDPB_00337	CDS	1635				hypothetical protein
MGIDBDPB_00338	CDS	1164	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
MGIDBDPB_00339	CDS	678	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
MGIDBDPB_00340	CDS	855	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
MGIDBDPB_00341	CDS	1068	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
