locus_tag	ftype	length_bp	gene	EC_number	COG	product
HHNBFDDL_00240	CDS	1437	bglA_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
HHNBFDDL_00241	CDS	240			COG4095	Sugar transporter SemiSWEET
HHNBFDDL_00242	CDS	315				hypothetical protein
HHNBFDDL_00243	CDS	1974	licR_1		COG1762	putative licABCH operon regulator
HHNBFDDL_00244	CDS	315	lacF_1		COG1447	PTS system lactose-specific EIIA component
HHNBFDDL_00245	CDS	507				hypothetical protein
HHNBFDDL_00246	CDS	1347	licC_2		COG1455	Lichenan permease IIC component
HHNBFDDL_00247	CDS	2214				hypothetical protein
HHNBFDDL_00248	CDS	477	bsaA			Glutathione peroxidase BsaA
HHNBFDDL_00249	CDS	3204		4.2.2.1		Hyaluronate lyase
HHNBFDDL_00250	CDS	408	mta		COG0789	HTH-type transcriptional activator mta
HHNBFDDL_00251	CDS	222				hypothetical protein
HHNBFDDL_00252	CDS	1260				hypothetical protein
HHNBFDDL_00253	CDS	945	gmuF	5.3.1.8	COG1482	putative mannose-6-phosphate isomerase GmuF
HHNBFDDL_00254	CDS	297	bglA_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
HHNBFDDL_00255	CDS	243				hypothetical protein
HHNBFDDL_00256	CDS	267				IS630 family transposase ISSpn2
HHNBFDDL_00257	CDS	510				IS630 family transposase ISSpn2
HHNBFDDL_00258	CDS	147				hypothetical protein
HHNBFDDL_00259	CDS	1776	pox5	1.2.3.3	COG0028	Pyruvate oxidase
HHNBFDDL_00260	CDS	2244	pacS	7.2.2.8		putative copper-transporting ATPase PacS
HHNBFDDL_00261	CDS	372				hypothetical protein
HHNBFDDL_00262	CDS	396	copY			Transcriptional repressor CopY
HHNBFDDL_00263	CDS	807	thiD	2.7.1.49		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
HHNBFDDL_00264	CDS	633	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
HHNBFDDL_00265	CDS	804	thiM_1	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
HHNBFDDL_00266	CDS	525				hypothetical protein
HHNBFDDL_00267	CDS	693	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
HHNBFDDL_00268	CDS	651				hypothetical protein
HHNBFDDL_00269	CDS	1386	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
HHNBFDDL_00270	CDS	561	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
HHNBFDDL_00271	CDS	630	thiE_2	2.5.1.3		Thiamine-phosphate synthase
HHNBFDDL_00272	CDS	783	thiM_2	2.7.1.50		Hydroxyethylthiazole kinase
HHNBFDDL_00273	CDS	669	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
HHNBFDDL_00274	CDS	1137	hmo	1.1.3.46		4-hydroxymandelate oxidase
HHNBFDDL_00275	CDS	1491	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
HHNBFDDL_00276	CDS	147				hypothetical protein
HHNBFDDL_00277	CDS	681	glnM_1		COG0765	putative glutamine ABC transporter permease protein GlnM
HHNBFDDL_00278	CDS	381	tcyB		COG0765	L-cystine transport system permease protein TcyB
HHNBFDDL_00279	CDS	507	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
HHNBFDDL_00280	CDS	243				hypothetical protein
HHNBFDDL_00281	CDS	555	glnH_2		COG0834	ABC transporter glutamine-binding protein GlnH
HHNBFDDL_00282	CDS	648	bcrA_1			Bacitracin transport ATP-binding protein BcrA
HHNBFDDL_00283	CDS	705				hypothetical protein
HHNBFDDL_00284	CDS	753				hypothetical protein
HHNBFDDL_00285	CDS	765				hypothetical protein
HHNBFDDL_00286	CDS	351				hypothetical protein
HHNBFDDL_00287	CDS	633	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
HHNBFDDL_00288	CDS	702	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
HHNBFDDL_00289	CDS	1200	divIB		COG1589	Cell division protein DivIB
HHNBFDDL_00290	CDS	1059	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
HHNBFDDL_00291	CDS	1353	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
HHNBFDDL_00292	CDS	642	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
HHNBFDDL_00293	CDS	2022				hypothetical protein
HHNBFDDL_00294	CDS	348				hypothetical protein
HHNBFDDL_00295	CDS	255				hypothetical protein
HHNBFDDL_00296	CDS	1842	typA		COG1217	GTP-binding protein TypA/BipA
HHNBFDDL_00297	CDS	726	rsuA_2	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
HHNBFDDL_00298	CDS	198				hypothetical protein
HHNBFDDL_00299	CDS	381	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
HHNBFDDL_00300	CDS	270				hypothetical protein
HHNBFDDL_00301	CDS	969	hdfR			HTH-type transcriptional regulator HdfR
HHNBFDDL_00302	CDS	756		1.-.-.-		putative oxidoreductase
HHNBFDDL_00303	CDS	930	rnz	3.1.26.11	COG1234	Ribonuclease Z
HHNBFDDL_00304	CDS	624				hypothetical protein
HHNBFDDL_00305	CDS	1239	hflX		COG2262	GTPase HflX
HHNBFDDL_00306	CDS	885	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
HHNBFDDL_00307	CDS	171				hypothetical protein
HHNBFDDL_00308	CDS	840	thyA	2.1.1.45	COG0207	Thymidylate synthase
HHNBFDDL_00309	CDS	960	glcK	2.7.1.2	COG1940	Glucokinase
HHNBFDDL_00310	CDS	849				hypothetical protein
HHNBFDDL_00311	CDS	1527				hypothetical protein
HHNBFDDL_00312	CDS	1722	menF	5.4.4.2		Isochorismate synthase MenF
HHNBFDDL_00313	CDS	5910				hypothetical protein
HHNBFDDL_00314	CDS	564				hypothetical protein
HHNBFDDL_00315	CDS	1692				hypothetical protein
HHNBFDDL_00316	CDS	738			COG4753	putative response regulatory protein
HHNBFDDL_00317	CDS	1113	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
HHNBFDDL_00318	CDS	567	resA_1			Thiol-disulfide oxidoreductase ResA
HHNBFDDL_00319	CDS	711	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
HHNBFDDL_00320	CDS	861				hypothetical protein
HHNBFDDL_00321	CDS	2055				hypothetical protein
HHNBFDDL_00322	CDS	255				hypothetical protein
HHNBFDDL_00323	CDS	558				hypothetical protein
HHNBFDDL_00324	CDS	447				hypothetical protein
HHNBFDDL_00325	CDS	201				hypothetical protein
HHNBFDDL_00326	CDS	360				hypothetical protein
HHNBFDDL_00327	CDS	246				hypothetical protein
HHNBFDDL_00328	CDS	624				hypothetical protein
HHNBFDDL_00329	CDS	6702	lacZ	3.2.1.23		Beta-galactosidase
HHNBFDDL_00330	CDS	1476	gatC_1		COG3775	PTS system galactitol-specific EIIC component
HHNBFDDL_00331	CDS	306				hypothetical protein
HHNBFDDL_00332	CDS	477				hypothetical protein
HHNBFDDL_00333	CDS	6432				hypothetical protein
HHNBFDDL_00334	CDS	198				hypothetical protein
HHNBFDDL_00335	CDS	282				hypothetical protein
HHNBFDDL_00336	CDS	786				hypothetical protein
HHNBFDDL_00337	CDS	819				hypothetical protein
HHNBFDDL_00338	CDS	993	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HHNBFDDL_00339	CDS	363				hypothetical protein
HHNBFDDL_00340	CDS	1005	efeN	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
HHNBFDDL_00341	CDS	579				hypothetical protein
HHNBFDDL_00342	CDS	243	rpmE2		COG0254	50S ribosomal protein L31 type B
HHNBFDDL_00343	CDS	936	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
HHNBFDDL_00344	CDS	444				Flavodoxin
HHNBFDDL_00345	CDS	267				hypothetical protein
HHNBFDDL_00346	CDS	375	crcB_1			Putative fluoride ion transporter CrcB
HHNBFDDL_00347	CDS	330	crcB_2		COG0239	Putative fluoride ion transporter CrcB
